i,vehi,obj,vehiBest,objBest,loFunc,note
1,5,1581.4999999999998,5,1581.4999999999998,move,newBest
2,5,1573.2999999999997,5,1573.2999999999997,move,newBest
3,5,1576.6499999999996,5,1573.2999999999997,swap,acceptBad
4,5,1442.1499999999996,5,1442.1499999999996,move,newBest
5,5,1440.5499999999997,5,1440.5499999999997,move,newBest
6,5,1346.2499999999995,5,1346.2499999999995,move,newBest
7,5,1274.2999999999997,5,1274.2999999999997,move,newBest
8,5,1234.6,5,1234.6,2opt,newBest
9,5,1309.95,5,1234.6,swap,acceptBad
10,5,1408.95,5,1234.6,2opt,acceptBad
11,5,1370.2000000000003,5,1234.6,move,improve
12,6,2340.8500000000004,5,1234.6,2opt,acceptBad
13,7,3133.8500000000004,5,1234.6,2opt,acceptBad
14,7,3125.2500000000005,5,1234.6,swap,improve
15,7,3086.750000000001,5,1234.6,move,improve
16,7,3071.3000000000006,5,1234.6,move,improve
17,7,3062.8500000000004,5,1234.6,swap,improve
18,8,5592.600000000001,5,1234.6,2opt,acceptBad
19,8,5348.550000000001,5,1234.6,move,improve
20,8,5177.850000000001,5,1234.6,move,improve
21,9,6726.9000000000015,5,1234.6,2opt,acceptBad
22,9,6736.35,5,1234.6,swap,acceptBad
23,9,6778.35,5,1234.6,swap,acceptBad
24,9,6545.700000000002,5,1234.6,move,improve
25,9,6542.750000000002,5,1234.6,swap,improve
26,9,6054.4,5,1234.6,move,improve
27,10,8370.350000000002,5,1234.6,2opt,acceptBad
28,10,8354.650000000001,5,1234.6,swap,improve
29,10,8141.9000000000015,5,1234.6,move,improve
30,10,8141.9000000000015,5,1234.6,2opt,improve
31,10,8150.749999999997,5,1234.6,2opt,acceptBad
32,10,8188.249999999997,5,1234.6,swap,acceptBad
33,10,8299.000000000002,5,1234.6,2opt,acceptBad
34,10,8022.6,5,1234.6,swap,improve
35,10,8106.950000000001,5,1234.6,swap,acceptBad
36,11,9639.899999999998,5,1234.6,2opt,acceptBad
37,11,9433.2,5,1234.6,2opt,improve
38,12,11820.949999999995,5,1234.6,2opt,acceptBad
39,12,11618.099999999999,5,1234.6,move,improve
40,12,11629.55,5,1234.6,swap,acceptBad
41,12,11497.049999999997,5,1234.6,move,improve
42,12,11415.199999999999,5,1234.6,swap,improve
43,12,11415.199999999999,5,1234.6,2opt,improve
44,12,11415.199999999999,5,1234.6,2opt,improve
45,12,10832.099999999999,5,1234.6,move,improve
46,13,13770.499999999995,5,1234.6,2opt,acceptBad
47,13,12955.699999999993,5,1234.6,move,improve
48,13,12640.049999999994,5,1234.6,move,improve
49,13,11340.749999999998,5,1234.6,move,improve
50,13,11388.299999999997,5,1234.6,2opt,acceptBad
51,13,11354.549999999997,5,1234.6,move,improve
52,14,15119.499999999998,5,1234.6,2opt,acceptBad
53,14,13606.149999999998,5,1234.6,move,improve
54,14,12627.050000000001,5,1234.6,move,improve
55,15,13954.999999999998,5,1234.6,2opt,acceptBad
56,15,13980.899999999998,5,1234.6,swap,acceptBad
57,15,13933.599999999999,5,1234.6,swap,improve
58,15,13555.550000000003,5,1234.6,swap,improve
59,15,12389.100000000002,5,1234.6,move,improve
60,15,12436.35,5,1234.6,2opt,acceptBad
61,15,12063.899999999998,5,1234.6,move,improve
62,15,12142.8,5,1234.6,swap,acceptBad
63,15,12063.249999999998,5,1234.6,swap,improve
64,15,12235.95,5,1234.6,2opt,acceptBad
65,15,11967.5,5,1234.6,move,improve
66,15,11980.900000000001,5,1234.6,swap,acceptBad
67,15,11593.949999999995,5,1234.6,2opt,improve
68,15,11045.699999999999,5,1234.6,move,improve
69,15,10850.350000000004,5,1234.6,2opt,improve
70,15,10837.200000000003,5,1234.6,swap,improve
71,15,10835.300000000003,5,1234.6,swap,improve
72,15,10476.700000000004,5,1234.6,2opt,improve
73,15,9649.750000000004,5,1234.6,2opt,improve
74,15,10253.000000000002,5,1234.6,2opt,acceptBad
75,15,10308.749999999998,5,1234.6,swap,acceptBad
76,15,9786.699999999997,5,1234.6,move,improve
77,15,9789.6,5,1234.6,2opt,acceptBad
78,15,9877.550000000001,5,1234.6,swap,acceptBad
79,15,9711.349999999999,5,1234.6,move,improve
80,15,9700.7,5,1234.6,2opt,improve
81,15,9020.2,5,1234.6,move,improve
82,15,8994.050000000001,5,1234.6,move,improve
83,15,8818.150000000001,5,1234.6,swap,improve
84,15,7915.6500000000015,5,1234.6,move,improve
85,15,7914.300000000001,5,1234.6,2opt,improve
86,15,7913.949999999997,5,1234.6,2opt,improve
87,15,8401.899999999996,5,1234.6,swap,acceptBad
88,15,8362.799999999996,5,1234.6,swap,improve
89,15,8345.749999999996,5,1234.6,swap,improve
90,15,8330.149999999996,5,1234.6,move,improve
91,16,11827.799999999997,5,1234.6,2opt,acceptBad
92,16,11819.549999999992,5,1234.6,2opt,improve
93,16,12056.04999999999,5,1234.6,swap,acceptBad
94,16,12066.149999999996,5,1234.6,2opt,acceptBad
95,16,12054.24999999999,5,1234.6,2opt,improve
96,16,12055.799999999988,5,1234.6,2opt,acceptBad
97,16,10994.099999999999,5,1234.6,move,improve
98,16,10585.399999999998,5,1234.6,move,improve
99,17,13342.049999999996,5,1234.6,2opt,acceptBad
100,18,17070.149999999998,5,1234.6,2opt,acceptBad
101,18,15534.749999999995,5,1234.6,move,improve
102,18,15537.049999999996,5,1234.6,swap,acceptBad
103,18,15800.44999999999,5,1234.6,swap,acceptBad
104,18,15771.599999999991,5,1234.6,move,improve
105,18,15764.64999999999,5,1234.6,2opt,improve
106,18,15577.099999999986,5,1234.6,move,improve
107,18,14989.299999999992,5,1234.6,move,improve
108,18,14983.249999999993,5,1234.6,swap,improve
109,18,13299.649999999992,5,1234.6,move,improve
110,18,12872.399999999992,5,1234.6,move,improve
111,19,15064.799999999992,5,1234.6,2opt,acceptBad
112,19,15064.799999999994,5,1234.6,2opt,acceptBad
113,19,15116.849999999993,5,1234.6,swap,acceptBad
114,20,19846.34999999999,5,1234.6,2opt,acceptBad
115,20,19870.44999999999,5,1234.6,swap,acceptBad
116,20,16533.099999999988,5,1234.6,move,improve
117,20,16947.04999999999,5,1234.6,2opt,acceptBad
118,20,17822.149999999994,5,1234.6,swap,acceptBad
119,20,17469.99999999999,5,1234.6,move,improve
120,20,17655.049999999992,5,1234.6,swap,acceptBad
121,20,18116.799999999985,5,1234.6,swap,acceptBad
122,20,17801.449999999993,5,1234.6,swap,improve
123,20,20430.7,5,1234.6,2opt,acceptBad
124,20,19755.35,5,1234.6,move,improve
125,20,18678.39999999999,5,1234.6,move,improve
126,20,20356.649999999994,5,1234.6,2opt,acceptBad
127,20,20193.0,5,1234.6,swap,improve
128,20,20160.09999999999,5,1234.6,2opt,improve
129,21,21518.5,5,1234.6,2opt,acceptBad
130,21,21059.1,5,1234.6,move,improve
131,21,18978.79999999999,5,1234.6,move,improve
132,21,18496.599999999984,5,1234.6,move,improve
133,21,19569.899999999998,5,1234.6,2opt,acceptBad
134,21,19594.749999999996,5,1234.6,2opt,acceptBad
135,21,19600.799999999996,5,1234.6,swap,acceptBad
136,21,19590.499999999996,5,1234.6,swap,improve
137,21,19635.849999999995,5,1234.6,swap,acceptBad
138,21,19650.29999999999,5,1234.6,2opt,acceptBad
139,21,18842.54999999999,5,1234.6,2opt,improve
140,21,18443.349999999984,5,1234.6,move,improve
141,21,18458.54999999999,5,1234.6,2opt,acceptBad
142,21,18224.349999999988,5,1234.6,2opt,improve
143,21,18602.29999999999,5,1234.6,swap,acceptBad
144,21,18590.44999999999,5,1234.6,2opt,improve
145,21,18566.599999999988,5,1234.6,2opt,improve
146,21,18562.04999999999,5,1234.6,2opt,improve
147,21,18595.39999999999,5,1234.6,swap,acceptBad
148,21,18595.39999999999,5,1234.6,move,improve
149,21,18538.499999999993,5,1234.6,2opt,improve
150,21,18557.149999999994,5,1234.6,swap,acceptBad
151,21,18827.25,5,1234.6,2opt,acceptBad
152,21,18829.999999999993,5,1234.6,2opt,acceptBad
153,21,18842.200000000004,5,1234.6,2opt,acceptBad
154,21,18833.300000000007,5,1234.6,swap,improve
155,21,20582.500000000004,5,1234.6,swap,acceptBad
156,21,20958.350000000002,5,1234.6,swap,acceptBad
157,21,20957.200000000008,5,1234.6,2opt,improve
158,21,20957.200000000008,5,1234.6,move,improve
159,21,20963.949999999993,5,1234.6,2opt,acceptBad
160,21,20612.499999999996,5,1234.6,2opt,improve
161,21,20610.55,5,1234.6,swap,improve
162,21,20185.150000000005,5,1234.6,move,improve
163,21,20180.850000000006,5,1234.6,swap,improve
164,21,21330.100000000006,5,1234.6,2opt,acceptBad
165,21,21762.650000000005,5,1234.6,2opt,acceptBad
166,21,20832.0,5,1234.6,move,improve
167,21,20245.5,5,1234.6,move,improve
168,21,20968.4,5,1234.6,2opt,acceptBad
169,21,18922.800000000003,5,1234.6,move,improve
170,22,21905.050000000003,5,1234.6,2opt,acceptBad
171,22,21737.84999999999,5,1234.6,2opt,improve
172,22,22432.5,5,1234.6,2opt,acceptBad
173,22,21824.199999999997,5,1234.6,move,improve
174,22,21823.149999999998,5,1234.6,2opt,improve
175,22,21311.399999999994,5,1234.6,move,improve
176,22,21329.399999999998,5,1234.6,2opt,acceptBad
177,22,21320.849999999995,5,1234.6,swap,improve
178,22,20153.399999999998,5,1234.6,move,improve
179,22,20180.149999999994,5,1234.6,swap,acceptBad
180,22,20411.299999999985,5,1234.6,2opt,acceptBad
181,22,21994.699999999986,5,1234.6,2opt,acceptBad
182,22,21414.799999999985,5,1234.6,move,improve
183,22,20206.699999999983,5,1234.6,swap,improve
184,22,20215.99999999998,5,1234.6,swap,acceptBad
185,22,19453.49999999998,5,1234.6,move,improve
186,22,19460.99999999999,5,1234.6,2opt,acceptBad
187,22,19429.69999999999,5,1234.6,move,improve
188,22,19933.299999999992,5,1234.6,swap,acceptBad
189,22,19733.999999999993,5,1234.6,swap,improve
190,22,18282.949999999993,5,1234.6,swap,improve
191,22,17683.19999999999,5,1234.6,move,improve
192,22,17752.799999999992,5,1234.6,swap,acceptBad
193,22,17760.549999999992,5,1234.6,2opt,acceptBad
194,22,18094.34999999999,5,1234.6,2opt,acceptBad
195,22,16249.349999999984,5,1234.6,move,improve
196,22,15834.74999999999,5,1234.6,2opt,improve
197,22,15317.099999999997,5,1234.6,move,improve
198,22,15343.249999999998,5,1234.6,swap,acceptBad
199,22,15234.0,5,1234.6,swap,improve
200,22,19821.799999999996,5,1234.6,swap,acceptBad
201,22,19810.499999999993,5,1234.6,2opt,improve
202,22,19793.0,5,1234.6,swap,improve
203,22,19783.15,5,1234.6,swap,improve
204,22,14686.6,5,1234.6,swap,improve
205,22,16013.449999999993,5,1234.6,2opt,acceptBad
206,22,13315.44999999998,5,1234.6,move,improve
207,22,13297.54999999999,5,1234.6,2opt,improve
208,22,13299.999999999989,5,1234.6,swap,acceptBad
209,22,12486.599999999984,5,1234.6,move,improve
210,22,12474.699999999984,5,1234.6,move,improve
211,22,11515.54999999999,5,1234.6,move,improve
212,22,11435.899999999994,5,1234.6,2opt,improve
213,22,11434.249999999993,5,1234.6,move,improve
214,22,11433.049999999988,5,1234.6,2opt,improve
215,22,12902.999999999993,5,1234.6,2opt,acceptBad
216,22,12897.799999999997,5,1234.6,2opt,improve
217,22,12897.799999999997,5,1234.6,move,improve
218,22,12898.649999999998,5,1234.6,swap,acceptBad
219,22,12898.649999999998,5,1234.6,move,improve
220,22,12932.799999999997,5,1234.6,swap,acceptBad
221,22,12920.799999999997,5,1234.6,2opt,improve
222,22,15996.5,5,1234.6,2opt,acceptBad
223,22,16001.100000000006,5,1234.6,2opt,acceptBad
224,22,12849.499999999998,5,1234.6,move,improve
225,22,15714.849999999995,5,1234.6,2opt,acceptBad
226,22,15715.849999999997,5,1234.6,2opt,acceptBad
227,22,14211.94999999999,5,1234.6,move,improve
228,22,14213.499999999985,5,1234.6,2opt,acceptBad
229,22,13462.649999999998,5,1234.6,move,improve
230,22,13482.299999999997,5,1234.6,swap,acceptBad
231,22,13481.799999999997,5,1234.6,2opt,improve
