i,vehi,obj,vehiBest,objBest,loFunc,note
1,2,42.799999999999955,2,42.799999999999955,swap,newBest
2,3,254.0,2,42.799999999999955,2opt,acceptBad
3,3,254.0,2,42.799999999999955,2opt,improve
4,3,254.0,2,42.799999999999955,swap,improve
5,3,254.0,2,42.799999999999955,swap,improve
6,4,1210.3000000000002,2,42.799999999999955,2opt,acceptBad
7,4,1210.3000000000002,2,42.799999999999955,swap,improve
8,4,1210.3000000000002,2,42.799999999999955,move,improve
9,4,1168.3000000000002,2,42.799999999999955,swap,improve
10,4,1168.3000000000002,2,42.799999999999955,move,improve
11,4,1168.3000000000002,2,42.799999999999955,move,improve
12,4,1146.0,2,42.799999999999955,move,improve
13,5,2775.2,2,42.799999999999955,2opt,acceptBad
14,5,2775.2,2,42.799999999999955,swap,improve
15,6,4719.4,2,42.799999999999955,2opt,acceptBad
16,7,6849.6,2,42.799999999999955,2opt,acceptBad
17,8,8824.8,2,42.799999999999955,2opt,acceptBad
18,8,8824.8,2,42.799999999999955,2opt,improve
19,8,8716.8,2,42.799999999999955,swap,improve
20,8,8556.9,2,42.799999999999955,move,improve
21,8,8465.7,2,42.799999999999955,swap,improve
22,7,5858.0,2,42.799999999999955,move,improve
23,7,5857.999999999999,2,42.799999999999955,2opt,improve
24,7,5879.999999999999,2,42.799999999999955,swap,acceptBad
25,7,5880.0,2,42.799999999999955,2opt,acceptBad
26,7,5880.0,2,42.799999999999955,swap,improve
27,7,5880.0,2,42.799999999999955,swap,improve
28,7,5853.2,2,42.799999999999955,swap,improve
29,7,5853.200000000001,2,42.799999999999955,2opt,acceptBad
30,7,4386.799999999999,2,42.799999999999955,swap,improve
31,7,4102.400000000001,2,42.799999999999955,2opt,improve
32,7,4102.400000000001,2,42.799999999999955,move,improve
33,7,4102.400000000001,2,42.799999999999955,move,improve
34,7,4386.799999999999,2,42.799999999999955,swap,acceptBad
35,7,4102.400000000001,2,42.799999999999955,swap,improve
36,7,4156.799999999999,2,42.799999999999955,move,acceptBad
37,7,4156.799999999999,2,42.799999999999955,swap,improve
38,7,4156.799999999999,2,42.799999999999955,2opt,improve
39,7,5579.200000000001,2,42.799999999999955,swap,acceptBad
40,7,3830.7999999999997,2,42.799999999999955,move,improve
41,7,3753.2,2,42.799999999999955,move,improve
42,7,3753.2,2,42.799999999999955,move,improve
43,7,4536.200000000001,2,42.799999999999955,swap,acceptBad
44,7,4536.200000000001,2,42.799999999999955,2opt,improve
45,7,4536.200000000001,2,42.799999999999955,2opt,improve
46,7,3753.2,2,42.799999999999955,move,improve
47,7,3753.2,2,42.799999999999955,move,improve
48,7,3753.2,2,42.799999999999955,2opt,improve
