i,vehi,obj,vehiBest,objBest,loFunc,note
1,7,1216.1,7,1174.5,2opt,acceptBad
2,7,1243.1999999999998,7,1174.5,2opt,acceptBad
3,7,1168.3999999999999,7,1168.3999999999999,swap,newBest
4,8,1545.6999999999998,7,1168.3999999999999,2opt,acceptBad
5,8,1697.9,7,1168.3999999999999,2opt,acceptBad
6,8,1588.0,7,1168.3999999999999,move,improve
7,8,1759.9999999999998,7,1168.3999999999999,2opt,acceptBad
8,9,2462.6,7,1168.3999999999999,2opt,acceptBad
9,9,2431.5,7,1168.3999999999999,swap,improve
10,9,2254.4,7,1168.3999999999999,2opt,improve
11,9,2297.2,7,1168.3999999999999,swap,acceptBad
12,9,2299.7999999999997,7,1168.3999999999999,swap,acceptBad
13,9,1948.6,7,1168.3999999999999,move,improve
14,9,1948.6,7,1168.3999999999999,2opt,improve
15,9,1939.3999999999996,7,1168.3999999999999,swap,improve
16,9,1939.3999999999996,7,1168.3999999999999,2opt,improve
17,9,1881.6,7,1168.3999999999999,move,improve
18,9,1758.6,7,1168.3999999999999,move,improve
19,9,1660.6000000000004,7,1168.3999999999999,swap,improve
20,9,1648.6000000000004,7,1168.3999999999999,move,improve
21,9,1698.1000000000004,7,1168.3999999999999,swap,acceptBad
22,9,1698.1000000000004,7,1168.3999999999999,2opt,improve
23,9,1660.3000000000002,7,1168.3999999999999,swap,improve
24,9,1703.1000000000001,7,1168.3999999999999,swap,acceptBad
25,9,1701.1000000000001,7,1168.3999999999999,move,improve
26,9,1701.1000000000001,7,1168.3999999999999,2opt,improve
27,9,1704.4,7,1168.3999999999999,swap,acceptBad
28,9,1704.4,7,1168.3999999999999,2opt,improve
29,9,1682.8000000000002,7,1168.3999999999999,move,improve
30,9,1461.8999999999999,7,1168.3999999999999,2opt,improve
31,8,1500.4,7,1168.3999999999999,2opt,acceptBad
32,8,1145.8000000000002,8,1145.8000000000002,move,newBest
33,8,1132.8000000000002,8,1132.8000000000002,swap,newBest
34,8,1132.8000000000002,8,1132.8000000000002,move,improve
35,8,1070.8,8,1070.8,move,newBest
36,8,1130.1999999999998,8,1070.8,2opt,acceptBad
37,8,1104.1999999999998,8,1070.8,swap,improve
38,8,1214.2,8,1070.8,2opt,acceptBad
39,8,1082.9,8,1070.8,move,improve
40,8,1082.9,8,1070.8,move,improve
41,8,1081.8000000000002,8,1070.8,move,improve
42,8,1008.7999999999998,8,1008.7999999999998,swap,newBest
43,8,1306.7,8,1008.7999999999998,move,acceptBad
44,8,1289.9,8,1008.7999999999998,swap,improve
45,8,1786.3,8,1008.7999999999998,2opt,acceptBad
46,8,1725.0000000000005,8,1008.7999999999998,2opt,improve
47,8,1725.0000000000005,8,1008.7999999999998,move,improve
48,8,1725.0000000000005,8,1008.7999999999998,move,improve
49,8,1725.0000000000005,8,1008.7999999999998,move,improve
50,8,1834.6999999999998,8,1008.7999999999998,2opt,acceptBad
51,8,1834.6999999999998,8,1008.7999999999998,move,improve
52,8,1824.0,8,1008.7999999999998,move,improve
53,8,1714.9,8,1008.7999999999998,move,improve
54,8,1677.9,8,1008.7999999999998,2opt,improve
55,8,1747.1,8,1008.7999999999998,swap,acceptBad
56,8,1747.1,8,1008.7999999999998,move,improve
57,8,1746.0,8,1008.7999999999998,2opt,improve
58,8,1718.4,8,1008.7999999999998,swap,improve
59,8,1825.6,8,1008.7999999999998,2opt,acceptBad
60,8,1853.2000000000003,8,1008.7999999999998,swap,acceptBad
61,8,1700.1999999999998,8,1008.7999999999998,2opt,improve
62,8,1736.8,8,1008.7999999999998,swap,acceptBad
63,8,1736.8,8,1008.7999999999998,2opt,improve
64,8,1767.7000000000003,8,1008.7999999999998,2opt,acceptBad
65,8,1604.8,8,1008.7999999999998,swap,improve
66,8,1569.5,8,1008.7999999999998,swap,improve
67,8,1514.1,8,1008.7999999999998,swap,improve
68,8,1457.9,8,1008.7999999999998,2opt,improve
69,8,1457.9,8,1008.7999999999998,move,improve
70,8,1460.3000000000002,8,1008.7999999999998,2opt,acceptBad
71,8,1510.7000000000003,8,1008.7999999999998,swap,acceptBad
72,9,2301.2000000000003,8,1008.7999999999998,2opt,acceptBad
73,9,2328.6000000000004,8,1008.7999999999998,2opt,acceptBad
74,9,1686.1,8,1008.7999999999998,move,improve
75,9,1540.2000000000003,8,1008.7999999999998,2opt,improve
76,9,1545.1000000000001,8,1008.7999999999998,swap,acceptBad
77,9,1545.1000000000001,8,1008.7999999999998,move,improve
78,9,1450.2000000000003,8,1008.7999999999998,swap,improve
79,9,1558.1000000000004,8,1008.7999999999998,2opt,acceptBad
80,9,1713.3000000000002,8,1008.7999999999998,2opt,acceptBad
81,9,1751.6,8,1008.7999999999998,2opt,acceptBad
82,9,1743.7,8,1008.7999999999998,swap,improve
83,9,1695.7,8,1008.7999999999998,move,improve
84,9,1660.0,8,1008.7999999999998,2opt,improve
85,9,1584.4,8,1008.7999999999998,2opt,improve
86,9,1570.6000000000001,8,1008.7999999999998,move,improve
87,9,1565.6999999999998,8,1008.7999999999998,swap,improve
88,9,1565.6999999999998,8,1008.7999999999998,2opt,improve
89,9,1521.9,8,1008.7999999999998,move,improve
90,9,1588.4000000000003,8,1008.7999999999998,swap,acceptBad
91,9,1588.4000000000003,8,1008.7999999999998,move,improve
92,9,1741.8000000000002,8,1008.7999999999998,swap,acceptBad
93,9,1741.8000000000002,8,1008.7999999999998,move,improve
94,9,1595.4,8,1008.7999999999998,move,improve
95,9,1800.5000000000005,8,1008.7999999999998,swap,acceptBad
96,9,1790.2000000000003,8,1008.7999999999998,2opt,improve
97,9,1734.6000000000004,8,1008.7999999999998,move,improve
98,9,1633.8000000000002,8,1008.7999999999998,move,improve
99,9,1577.5,8,1008.7999999999998,swap,improve
100,9,1564.3000000000002,8,1008.7999999999998,move,improve
101,9,1567.0000000000002,8,1008.7999999999998,swap,acceptBad
102,9,1567.0000000000002,8,1008.7999999999998,move,improve
103,9,1552.2,8,1008.7999999999998,2opt,improve
104,9,1551.7,8,1008.7999999999998,2opt,improve
105,9,1551.7,8,1008.7999999999998,2opt,improve
106,9,1515.5,8,1008.7999999999998,swap,improve
107,9,1445.3000000000002,8,1008.7999999999998,move,improve
108,9,1482.7,8,1008.7999999999998,swap,acceptBad
109,9,1482.7,8,1008.7999999999998,move,improve
110,9,1482.7,8,1008.7999999999998,move,improve
111,9,1637.8000000000006,8,1008.7999999999998,2opt,acceptBad
112,9,1482.7000000000003,8,1008.7999999999998,move,improve
113,9,1482.7000000000003,8,1008.7999999999998,move,improve
114,9,1503.4999999999998,8,1008.7999999999998,2opt,acceptBad
115,9,1538.4999999999998,8,1008.7999999999998,swap,acceptBad
116,9,1525.4,8,1008.7999999999998,swap,improve
117,9,1524.6999999999998,8,1008.7999999999998,2opt,improve
118,9,1467.8,8,1008.7999999999998,swap,improve
119,9,1465.8,8,1008.7999999999998,move,improve
120,9,1617.9000000000003,8,1008.7999999999998,2opt,acceptBad
121,10,2430.0,8,1008.7999999999998,2opt,acceptBad
122,10,2501.5,8,1008.7999999999998,swap,acceptBad
123,9,1629.5,8,1008.7999999999998,move,improve
124,9,1738.6999999999998,8,1008.7999999999998,swap,acceptBad
125,9,1586.6,8,1008.7999999999998,2opt,improve
126,9,1588.4,8,1008.7999999999998,swap,acceptBad
127,9,1588.4,8,1008.7999999999998,move,improve
128,9,1588.4,8,1008.7999999999998,move,improve
129,9,1616.5,8,1008.7999999999998,2opt,acceptBad
130,9,1593.9,8,1008.7999999999998,swap,improve
131,9,1579.1999999999998,8,1008.7999999999998,move,improve
132,9,1551.1,8,1008.7999999999998,2opt,improve
133,9,1567.2999999999997,8,1008.7999999999998,swap,acceptBad
134,9,1567.2999999999997,8,1008.7999999999998,move,improve
135,9,1581.8999999999999,8,1008.7999999999998,swap,acceptBad
136,9,1644.4,8,1008.7999999999998,swap,acceptBad
137,9,1581.8999999999999,8,1008.7999999999998,swap,improve
138,9,1615.5,8,1008.7999999999998,swap,acceptBad
139,9,1615.5,8,1008.7999999999998,move,improve
140,9,1758.6999999999998,8,1008.7999999999998,2opt,acceptBad
141,9,1738.7,8,1008.7999999999998,move,improve
142,9,1738.7,8,1008.7999999999998,move,improve
143,9,1738.7,8,1008.7999999999998,move,improve
144,9,1884.1,8,1008.7999999999998,swap,acceptBad
145,8,1557.8999999999999,8,1008.7999999999998,move,improve
146,8,1503.1,8,1008.7999999999998,move,improve
147,8,1559.2,8,1008.7999999999998,swap,acceptBad
148,8,1816.1,8,1008.7999999999998,move,acceptBad
149,8,1816.1,8,1008.7999999999998,move,improve
150,9,2272.8999999999996,8,1008.7999999999998,2opt,acceptBad
151,9,2299.1000000000004,8,1008.7999999999998,2opt,acceptBad
152,9,2296.4,8,1008.7999999999998,swap,improve
153,9,2454.7,8,1008.7999999999998,2opt,acceptBad
154,9,2138.8,8,1008.7999999999998,move,improve
155,9,2154.8,8,1008.7999999999998,2opt,acceptBad
156,9,2038.9,8,1008.7999999999998,2opt,improve
157,9,2022.9,8,1008.7999999999998,move,improve
158,9,2061.5,8,1008.7999999999998,swap,acceptBad
159,9,2074.5,8,1008.7999999999998,2opt,acceptBad
160,9,2074.5,8,1008.7999999999998,move,improve
161,9,1961.1,8,1008.7999999999998,swap,improve
162,9,1956.7000000000003,8,1008.7999999999998,2opt,improve
163,9,1956.7000000000003,8,1008.7999999999998,2opt,improve
164,9,1951.0,8,1008.7999999999998,move,improve
165,9,1893.0,8,1008.7999999999998,swap,improve
166,10,2252.0,8,1008.7999999999998,2opt,acceptBad
167,9,1723.4,8,1008.7999999999998,move,improve
168,9,1723.4,8,1008.7999999999998,move,improve
169,9,1751.1,8,1008.7999999999998,swap,acceptBad
170,9,1751.1,8,1008.7999999999998,move,improve
171,9,1799.0,8,1008.7999999999998,swap,acceptBad
172,9,1757.1000000000004,8,1008.7999999999998,swap,improve
173,9,1757.1000000000004,8,1008.7999999999998,move,improve
174,9,1757.1000000000004,8,1008.7999999999998,move,improve
175,9,1757.1000000000004,8,1008.7999999999998,move,improve
176,10,2196.8000000000006,8,1008.7999999999998,2opt,acceptBad
177,10,2142.2000000000007,8,1008.7999999999998,swap,improve
178,10,2221.4,8,1008.7999999999998,2opt,acceptBad
179,10,2172.4,8,1008.7999999999998,move,improve
180,10,2172.4,8,1008.7999999999998,move,improve
181,10,2174.8,8,1008.7999999999998,2opt,acceptBad
182,10,2174.8,8,1008.7999999999998,move,improve
183,10,1994.1,8,1008.7999999999998,move,improve
184,10,2084.1000000000004,8,1008.7999999999998,swap,acceptBad
185,10,2167.1,8,1008.7999999999998,2opt,acceptBad
186,10,2148.2,8,1008.7999999999998,move,improve
187,10,2117.8,8,1008.7999999999998,2opt,improve
188,10,1897.2000000000012,8,1008.7999999999998,move,improve
189,10,1897.2000000000012,8,1008.7999999999998,move,improve
190,10,1897.2000000000012,8,1008.7999999999998,move,improve
191,10,1895.400000000001,8,1008.7999999999998,swap,improve
192,10,1973.3000000000002,8,1008.7999999999998,2opt,acceptBad
193,10,1973.3000000000002,8,1008.7999999999998,move,improve
194,10,1973.3000000000002,8,1008.7999999999998,move,improve
195,10,1973.6999999999998,8,1008.7999999999998,2opt,acceptBad
196,10,2567.7000000000007,8,1008.7999999999998,2opt,acceptBad
197,10,2430.0000000000005,8,1008.7999999999998,move,improve
198,10,2387.7000000000003,8,1008.7999999999998,move,improve
199,11,3156.3,8,1008.7999999999998,2opt,acceptBad
200,11,3154.1000000000004,8,1008.7999999999998,2opt,improve
201,11,3156.300000000001,8,1008.7999999999998,swap,acceptBad
202,11,2800.9000000000005,8,1008.7999999999998,move,improve
203,11,2672.2000000000007,8,1008.7999999999998,move,improve
204,11,2675.0000000000005,8,1008.7999999999998,swap,acceptBad
205,11,2728.0000000000005,8,1008.7999999999998,swap,acceptBad
206,11,2603.5999999999995,8,1008.7999999999998,move,improve
207,11,2671.9,8,1008.7999999999998,2opt,acceptBad
208,11,2655.4,8,1008.7999999999998,swap,improve
209,11,2706.8,8,1008.7999999999998,swap,acceptBad
210,11,2706.8,8,1008.7999999999998,move,improve
211,11,2859.9000000000005,8,1008.7999999999998,2opt,acceptBad
212,11,2774.3,8,1008.7999999999998,2opt,improve
213,11,2769.7000000000003,8,1008.7999999999998,swap,improve
214,11,2696.7000000000003,8,1008.7999999999998,2opt,improve
215,11,2746.6000000000004,8,1008.7999999999998,swap,acceptBad
216,11,2855.0000000000005,8,1008.7999999999998,2opt,acceptBad
217,11,2837.2000000000003,8,1008.7999999999998,move,improve
218,11,2720.0000000000005,8,1008.7999999999998,move,improve
219,11,2800.7,8,1008.7999999999998,swap,acceptBad
220,11,2926.5,8,1008.7999999999998,swap,acceptBad
221,11,2882.1000000000004,8,1008.7999999999998,swap,improve
222,11,2882.1000000000004,8,1008.7999999999998,move,improve
223,11,2871.8,8,1008.7999999999998,move,improve
224,11,2874.1,8,1008.7999999999998,swap,acceptBad
225,11,2897.2,8,1008.7999999999998,swap,acceptBad
226,11,2843.9,8,1008.7999999999998,move,improve
227,12,3193.7999999999997,8,1008.7999999999998,2opt,acceptBad
228,12,3562.7,8,1008.7999999999998,swap,acceptBad
229,12,3385.5,8,1008.7999999999998,move,improve
230,12,3385.5,8,1008.7999999999998,swap,improve
231,12,3370.7000000000003,8,1008.7999999999998,2opt,improve
232,12,3369.1000000000004,8,1008.7999999999998,2opt,improve
233,12,3173.2000000000003,8,1008.7999999999998,swap,improve
234,11,2514.6,8,1008.7999999999998,move,improve
235,11,2514.6,8,1008.7999999999998,2opt,improve
236,11,2471.5,8,1008.7999999999998,swap,improve
237,11,2440.3,8,1008.7999999999998,move,improve
238,11,2667.8,8,1008.7999999999998,swap,acceptBad
239,11,2481.2000000000007,8,1008.7999999999998,move,improve
240,11,2274.7000000000003,8,1008.7999999999998,move,improve
241,11,2450.6,8,1008.7999999999998,2opt,acceptBad
242,11,2669.5000000000005,8,1008.7999999999998,swap,acceptBad
243,11,2877.4999999999995,8,1008.7999999999998,2opt,acceptBad
244,11,2769.8999999999996,8,1008.7999999999998,2opt,improve
245,11,2681.8,8,1008.7999999999998,move,improve
246,11,2641.1000000000004,8,1008.7999999999998,move,improve
247,11,2641.1000000000004,8,1008.7999999999998,move,improve
248,11,2958.3,8,1008.7999999999998,swap,acceptBad
249,11,3009.1000000000004,8,1008.7999999999998,swap,acceptBad
250,11,3009.1000000000004,8,1008.7999999999998,move,improve
251,11,2987.7,8,1008.7999999999998,2opt,improve
