i,vehi,obj,vehiBest,objBest,loFunc,note
1,10,1501.0,10,1501.0,2opt,newBest
2,10,1501.0,10,1501.0,move,improve
3,10,1456.4,10,1456.4,move,newBest
4,10,1456.4,10,1456.4,move,improve
5,10,1456.4,10,1456.4,move,improve
6,10,1456.4,10,1456.4,move,improve
7,10,1435.1999999999998,10,1435.1999999999998,move,newBest
8,10,1419.6,10,1419.6,swap,newBest
9,10,1419.6,10,1419.6,move,improve
10,10,1419.6,10,1419.6,move,improve
11,10,1419.6,10,1419.6,move,improve
12,10,1419.6,10,1419.6,move,improve
13,10,1423.6999999999998,10,1419.6,swap,acceptBad
14,10,1441.1,10,1419.6,swap,acceptBad
15,11,1466.6,10,1419.6,2opt,acceptBad
16,11,1467.9,10,1419.6,swap,acceptBad
17,11,1467.9,10,1419.6,move,improve
18,11,1467.9,10,1419.6,move,improve
19,11,1467.9,10,1419.6,move,improve
20,12,1594.0,10,1419.6,2opt,acceptBad
21,12,1591.3,10,1419.6,move,improve
22,12,1626.6000000000001,10,1419.6,swap,acceptBad
23,12,1626.6000000000001,10,1419.6,2opt,improve
24,12,1616.2,10,1419.6,move,improve
25,12,1616.2,10,1419.6,move,improve
26,12,1593.7,10,1419.6,move,improve
27,12,1604.8000000000002,10,1419.6,2opt,acceptBad
28,12,1597.8000000000002,10,1419.6,swap,improve
29,12,1583.7000000000003,10,1419.6,swap,improve
30,13,1687.3000000000002,10,1419.6,2opt,acceptBad
31,13,1698.5999999999997,10,1419.6,2opt,acceptBad
32,14,1730.6999999999998,10,1419.6,2opt,acceptBad
33,14,1723.6999999999998,10,1419.6,move,improve
34,14,1707.3,10,1419.6,move,improve
35,14,1696.0,10,1419.6,2opt,improve
36,14,1696.0,10,1419.6,2opt,improve
37,14,1692.0000000000002,10,1419.6,swap,improve
38,14,1719.5,10,1419.6,2opt,acceptBad
39,14,1738.6000000000001,10,1419.6,swap,acceptBad
40,14,1757.0,10,1419.6,2opt,acceptBad
41,14,1758.3,10,1419.6,swap,acceptBad
42,14,1742.3,10,1419.6,swap,improve
43,14,1754.8,10,1419.6,2opt,acceptBad
44,14,1742.3,10,1419.6,move,improve
45,14,1880.3,10,1419.6,2opt,acceptBad
46,14,1948.8999999999999,10,1419.6,swap,acceptBad
47,14,1918.9000000000003,10,1419.6,2opt,improve
48,14,1887.1000000000001,10,1419.6,swap,improve
49,14,1921.8,10,1419.6,swap,acceptBad
50,14,1938.3,10,1419.6,2opt,acceptBad
51,14,1860.7,10,1419.6,move,improve
52,15,1916.8999999999999,10,1419.6,2opt,acceptBad
53,16,2004.7,10,1419.6,2opt,acceptBad
54,16,1984.3,10,1419.6,swap,improve
55,16,1995.8999999999999,10,1419.6,swap,acceptBad
56,16,2000.4999999999998,10,1419.6,2opt,acceptBad
57,16,2000.4999999999998,10,1419.6,2opt,improve
58,16,1957.9999999999998,10,1419.6,swap,improve
59,16,2035.3,10,1419.6,swap,acceptBad
60,16,2003.0999999999997,10,1419.6,move,improve
61,16,2003.0999999999997,10,1419.6,2opt,improve
62,16,2003.0999999999997,10,1419.6,move,improve
63,17,2053.5,10,1419.6,2opt,acceptBad
64,17,2101.8,10,1419.6,2opt,acceptBad
65,17,2119.2,10,1419.6,2opt,acceptBad
66,17,2125.1,10,1419.6,2opt,acceptBad
67,17,2189.2,10,1419.6,2opt,acceptBad
68,17,2142.7,10,1419.6,2opt,improve
69,17,2142.7,10,1419.6,2opt,improve
70,17,2132.2,10,1419.6,move,improve
71,17,2139.8,10,1419.6,2opt,acceptBad
72,17,2167.7,10,1419.6,2opt,acceptBad
73,17,2152.2,10,1419.6,move,improve
74,17,2108.7999999999997,10,1419.6,move,improve
75,17,2096.5,10,1419.6,swap,improve
76,17,2072.2,10,1419.6,swap,improve
77,17,2061.1000000000004,10,1419.6,move,improve
78,17,2059.5,10,1419.6,swap,improve
79,17,2052.7000000000003,10,1419.6,swap,improve
80,17,2082.5,10,1419.6,2opt,acceptBad
81,17,2043.5000000000002,10,1419.6,swap,improve
82,17,2123.6,10,1419.6,swap,acceptBad
83,17,2111.5,10,1419.6,2opt,improve
84,17,2117.2999999999997,10,1419.6,2opt,acceptBad
85,17,2129.7999999999997,10,1419.6,swap,acceptBad
86,17,2064.8,10,1419.6,swap,improve
87,17,2064.8,10,1419.6,2opt,improve
88,17,2078.2999999999997,10,1419.6,2opt,acceptBad
89,17,2094.7999999999997,10,1419.6,2opt,acceptBad
90,17,2082.6,10,1419.6,move,improve
91,17,2062.1,10,1419.6,move,improve
92,17,2040.1,10,1419.6,move,improve
93,17,2050.7999999999997,10,1419.6,swap,acceptBad
94,17,2039.5999999999997,10,1419.6,swap,improve
95,17,1978.8999999999999,10,1419.6,move,improve
96,17,1967.0,10,1419.6,swap,improve
97,17,1944.7,10,1419.6,swap,improve
98,17,1979.0,10,1419.6,2opt,acceptBad
99,17,1962.4,10,1419.6,2opt,improve
100,17,2073.5,10,1419.6,2opt,acceptBad
101,17,2079.9999999999995,10,1419.6,swap,acceptBad
102,17,2080.2,10,1419.6,swap,acceptBad
103,17,2102.3999999999996,10,1419.6,swap,acceptBad
104,16,2085.8999999999996,10,1419.6,2opt,improve
105,16,2044.1999999999998,10,1419.6,move,improve
106,16,2044.1999999999998,10,1419.6,move,improve
107,16,2031.1999999999998,10,1419.6,move,improve
108,17,2171.0,10,1419.6,2opt,acceptBad
109,17,2148.3999999999996,10,1419.6,move,improve
110,17,2130.1000000000004,10,1419.6,2opt,improve
111,16,2163.1,10,1419.6,2opt,acceptBad
112,15,2117.7,10,1419.6,move,improve
113,15,2108.4,10,1419.6,swap,improve
114,15,2108.4,10,1419.6,2opt,improve
115,15,2083.7000000000003,10,1419.6,2opt,improve
116,15,2068.2000000000003,10,1419.6,swap,improve
117,15,2049.7000000000003,10,1419.6,move,improve
118,15,2034.7,10,1419.6,2opt,improve
119,15,2014.3,10,1419.6,move,improve
120,15,1980.1,10,1419.6,move,improve
121,15,1980.1,10,1419.6,move,improve
122,15,1966.1999999999998,10,1419.6,move,improve
123,15,2010.8999999999999,10,1419.6,2opt,acceptBad
124,15,2010.0,10,1419.6,2opt,improve
125,15,2041.2,10,1419.6,2opt,acceptBad
126,15,2175.8,10,1419.6,swap,acceptBad
127,15,2174.9000000000005,10,1419.6,move,improve
128,15,2174.9000000000005,10,1419.6,2opt,improve
129,15,2167.0,10,1419.6,move,improve
130,16,2197.6,10,1419.6,2opt,acceptBad
131,16,2132.6,10,1419.6,move,improve
132,17,2218.1,10,1419.6,2opt,acceptBad
133,17,2195.8,10,1419.6,2opt,improve
134,17,2190.3,10,1419.6,move,improve
135,17,2180.1000000000004,10,1419.6,swap,improve
136,17,2145.5,10,1419.6,move,improve
137,17,2126.2999999999997,10,1419.6,move,improve
138,17,2146.7999999999997,10,1419.6,swap,acceptBad
139,17,2105.9,10,1419.6,2opt,improve
140,17,2127.2,10,1419.6,2opt,acceptBad
141,17,2114.3,10,1419.6,move,improve
142,17,2114.3,10,1419.6,move,improve
143,17,2156.5,10,1419.6,2opt,acceptBad
144,17,2172.7,10,1419.6,swap,acceptBad
145,17,2160.6,10,1419.6,2opt,improve
146,17,2100.7,10,1419.6,move,improve
147,17,2117.0,10,1419.6,2opt,acceptBad
148,17,2137.7,10,1419.6,swap,acceptBad
149,17,2119.0,10,1419.6,2opt,improve
150,17,2078.0,10,1419.6,move,improve
151,17,2101.4,10,1419.6,swap,acceptBad
152,17,2112.4,10,1419.6,swap,acceptBad
153,17,2112.4,10,1419.6,2opt,improve
154,17,2111.7000000000003,10,1419.6,swap,improve
155,17,2120.3,10,1419.6,swap,acceptBad
156,16,2074.9,10,1419.6,move,improve
157,16,2139.9,10,1419.6,swap,acceptBad
158,16,2116.1,10,1419.6,swap,improve
159,16,2126.9,10,1419.6,2opt,acceptBad
160,16,2126.9,10,1419.6,move,improve
161,16,2126.9,10,1419.6,move,improve
162,16,2135.9,10,1419.6,swap,acceptBad
163,16,2140.9,10,1419.6,swap,acceptBad
164,16,2124.4,10,1419.6,swap,improve
165,16,2097.9,10,1419.6,move,improve
166,16,2145.0000000000005,10,1419.6,2opt,acceptBad
167,16,2145.0000000000005,10,1419.6,move,improve
168,16,2142.8,10,1419.6,swap,improve
169,16,2142.8,10,1419.6,2opt,improve
170,16,2142.8,10,1419.6,2opt,improve
171,16,2145.0000000000005,10,1419.6,swap,acceptBad
172,16,2148.1000000000004,10,1419.6,swap,acceptBad
173,16,2179.2000000000003,10,1419.6,swap,acceptBad
174,16,2179.2000000000003,10,1419.6,move,improve
175,16,2148.4000000000005,10,1419.6,move,improve
176,16,2157.8,10,1419.6,2opt,acceptBad
177,16,2137.4,10,1419.6,swap,improve
178,16,2205.4,10,1419.6,2opt,acceptBad
179,16,2274.2999999999997,10,1419.6,2opt,acceptBad
