i,vehi,obj,vehiBest,objBest,loFunc,note
1,7,13504.1,7,13321.699999999999,swap,acceptBad
2,7,13767.499999999995,7,13321.699999999999,2opt,acceptBad
3,7,13767.499999999995,7,13321.699999999999,move,improve
4,7,13767.499999999995,7,13321.699999999999,move,improve
5,7,13767.499999999995,7,13321.699999999999,move,improve
6,7,14855.4,7,13321.699999999999,swap,acceptBad
7,7,14725.3,7,13321.699999999999,move,improve
8,7,14725.3,7,13321.699999999999,move,improve
9,7,14447.599999999999,7,13321.699999999999,move,improve
10,7,14933.2,7,13321.699999999999,swap,acceptBad
11,7,14942.300000000001,7,13321.699999999999,move,acceptBad
12,7,16258.600000000004,7,13321.699999999999,swap,acceptBad
13,7,16257.100000000004,7,13321.699999999999,move,improve
14,6,16220.100000000002,6,16220.100000000002,move,newBest
15,6,16208.100000000002,6,16208.100000000002,move,newBest
16,6,16155.200000000003,6,16155.200000000003,move,newBest
17,7,15911.100000000004,7,15911.100000000004,2opt,newBest
18,7,16014.800000000003,7,15911.100000000004,swap,acceptBad
19,7,16014.800000000003,7,15911.100000000004,move,improve
20,8,16194.500000000002,7,15911.100000000004,2opt,acceptBad
21,8,16737.3,7,15911.100000000004,swap,acceptBad
22,8,16737.3,7,15911.100000000004,move,improve
23,8,16846.1,7,15911.100000000004,2opt,acceptBad
24,8,16795.6,7,15911.100000000004,2opt,improve
25,8,16707.8,7,15911.100000000004,swap,improve
26,8,16707.8,7,15911.100000000004,move,improve
27,8,16765.6,7,15911.100000000004,swap,acceptBad
28,8,16721.0,7,15911.100000000004,move,improve
29,8,16954.199999999997,7,15911.100000000004,2opt,acceptBad
30,9,17248.1,7,15911.100000000004,2opt,acceptBad
31,9,17157.199999999997,7,15911.100000000004,move,improve
32,9,17157.199999999997,7,15911.100000000004,move,improve
33,9,17145.699999999997,7,15911.100000000004,swap,improve
34,9,17145.699999999997,7,15911.100000000004,move,improve
35,9,19348.0,7,15911.100000000004,2opt,acceptBad
36,9,19449.499999999996,7,15911.100000000004,swap,acceptBad
37,9,19447.899999999998,7,15911.100000000004,swap,improve
38,9,19447.899999999998,7,15911.100000000004,move,improve
39,9,19098.3,7,15911.100000000004,swap,improve
40,9,18913.899999999998,7,15911.100000000004,move,improve
41,9,18882.0,7,15911.100000000004,2opt,improve
42,9,18833.199999999997,7,15911.100000000004,2opt,improve
43,9,18978.8,7,15911.100000000004,swap,acceptBad
44,9,18978.8,7,15911.100000000004,move,improve
45,9,19579.800000000003,7,15911.100000000004,2opt,acceptBad
46,9,19487.3,7,15911.100000000004,2opt,improve
47,10,20177.300000000003,7,15911.100000000004,2opt,acceptBad
48,10,20177.300000000003,7,15911.100000000004,2opt,improve
49,10,20220.000000000004,7,15911.100000000004,2opt,acceptBad
50,10,20595.200000000004,7,15911.100000000004,2opt,acceptBad
51,10,20743.300000000003,7,15911.100000000004,swap,acceptBad
52,10,20502.400000000005,7,15911.100000000004,2opt,improve
53,10,21408.800000000003,7,15911.100000000004,swap,acceptBad
54,10,21311.9,7,15911.100000000004,move,improve
55,10,21311.9,7,15911.100000000004,move,improve
56,10,21134.200000000004,7,15911.100000000004,move,improve
57,10,20536.6,7,15911.100000000004,move,improve
58,10,20536.6,7,15911.100000000004,2opt,improve
59,10,20521.400000000005,7,15911.100000000004,move,improve
60,10,20521.4,7,15911.100000000004,move,improve
61,10,19901.200000000004,7,15911.100000000004,2opt,improve
62,10,20032.200000000004,7,15911.100000000004,2opt,acceptBad
63,11,20194.800000000007,7,15911.100000000004,2opt,acceptBad
64,11,20194.800000000007,7,15911.100000000004,move,improve
65,11,19931.300000000003,7,15911.100000000004,move,improve
66,11,19892.600000000002,7,15911.100000000004,move,improve
67,11,20373.800000000003,7,15911.100000000004,swap,acceptBad
68,11,20570.200000000008,7,15911.100000000004,swap,acceptBad
69,11,20808.4,7,15911.100000000004,swap,acceptBad
70,11,20864.199999999997,7,15911.100000000004,swap,acceptBad
71,11,20078.799999999996,7,15911.100000000004,move,improve
72,11,20198.399999999998,7,15911.100000000004,2opt,acceptBad
73,11,20437.600000000006,7,15911.100000000004,2opt,acceptBad
74,11,20438.800000000007,7,15911.100000000004,swap,acceptBad
75,10,20358.800000000007,7,15911.100000000004,move,improve
76,10,20443.800000000003,7,15911.100000000004,swap,acceptBad
77,10,20306.2,7,15911.100000000004,move,improve
78,10,20221.200000000004,7,15911.100000000004,swap,improve
79,10,20278.7,7,15911.100000000004,swap,acceptBad
80,10,20172.2,7,15911.100000000004,move,improve
81,10,19907.9,7,15911.100000000004,move,improve
82,10,19977.1,7,15911.100000000004,swap,acceptBad
83,10,20134.7,7,15911.100000000004,swap,acceptBad
84,10,20134.7,7,15911.100000000004,2opt,improve
85,10,20166.0,7,15911.100000000004,2opt,acceptBad
86,10,20265.0,7,15911.100000000004,swap,acceptBad
87,10,20307.600000000002,7,15911.100000000004,swap,acceptBad
88,10,18762.000000000004,7,15911.100000000004,move,improve
89,10,19232.0,7,15911.100000000004,swap,acceptBad
90,10,19351.699999999997,7,15911.100000000004,2opt,acceptBad
91,10,19357.399999999994,7,15911.100000000004,swap,acceptBad
92,10,18776.299999999992,7,15911.100000000004,move,improve
93,10,18545.499999999996,7,15911.100000000004,move,improve
94,10,18079.599999999995,7,15911.100000000004,move,improve
95,10,18005.999999999996,7,15911.100000000004,move,improve
96,10,18436.099999999995,7,15911.100000000004,2opt,acceptBad
97,10,18451.399999999994,7,15911.100000000004,swap,acceptBad
98,10,18364.09999999999,7,15911.100000000004,2opt,improve
99,10,18305.299999999996,7,15911.100000000004,swap,improve
100,10,18973.099999999995,7,15911.100000000004,swap,acceptBad
101,10,19444.700000000004,7,15911.100000000004,2opt,acceptBad
102,10,18995.9,7,15911.100000000004,move,improve
103,10,18534.300000000003,7,15911.100000000004,move,improve
104,10,18599.899999999994,7,15911.100000000004,2opt,acceptBad
105,10,18795.39999999999,7,15911.100000000004,swap,acceptBad
106,10,18648.699999999993,7,15911.100000000004,swap,improve
107,10,18688.29999999999,7,15911.100000000004,swap,acceptBad
108,10,18614.69999999999,7,15911.100000000004,move,improve
109,10,18583.29999999999,7,15911.100000000004,move,improve
110,10,19297.19999999999,7,15911.100000000004,swap,acceptBad
111,10,19376.99999999999,7,15911.100000000004,swap,acceptBad
112,10,19382.49999999999,7,15911.100000000004,swap,acceptBad
113,10,19483.89999999999,7,15911.100000000004,swap,acceptBad
114,11,19410.89999999999,7,15911.100000000004,2opt,improve
115,11,18921.499999999993,7,15911.100000000004,move,improve
116,11,18933.0,7,15911.100000000004,2opt,acceptBad
117,11,18291.2,7,15911.100000000004,move,improve
118,11,18330.7,7,15911.100000000004,swap,acceptBad
119,11,18098.1,7,15911.100000000004,2opt,improve
120,11,18098.1,7,15911.100000000004,move,improve
121,11,18098.1,7,15911.100000000004,move,improve
122,11,18377.899999999998,7,15911.100000000004,2opt,acceptBad
123,11,18350.599999999995,7,15911.100000000004,swap,improve
124,11,18278.299999999996,7,15911.100000000004,move,improve
125,11,18086.899999999998,7,15911.100000000004,2opt,improve
126,11,18014.1,7,15911.100000000004,move,improve
127,11,18377.1,7,15911.100000000004,swap,acceptBad
128,11,18444.499999999996,7,15911.100000000004,2opt,acceptBad
129,11,18336.899999999998,7,15911.100000000004,move,improve
130,11,18327.8,7,15911.100000000004,2opt,improve
131,11,18329.9,7,15911.100000000004,2opt,acceptBad
132,11,18233.100000000006,7,15911.100000000004,2opt,improve
133,11,18113.800000000003,7,15911.100000000004,move,improve
134,11,18040.300000000003,7,15911.100000000004,move,improve
135,11,18254.7,7,15911.100000000004,swap,acceptBad
136,11,18089.600000000002,7,15911.100000000004,move,improve
137,12,17929.700000000004,7,15911.100000000004,2opt,improve
138,12,17929.700000000004,7,15911.100000000004,move,improve
139,12,18337.0,7,15911.100000000004,2opt,acceptBad
140,12,18116.300000000003,7,15911.100000000004,move,improve
141,12,18449.300000000003,7,15911.100000000004,2opt,acceptBad
142,12,18546.100000000002,7,15911.100000000004,2opt,acceptBad
143,11,20125.800000000007,7,15911.100000000004,2opt,acceptBad
144,11,20041.900000000005,7,15911.100000000004,move,improve
145,11,19927.000000000004,7,15911.100000000004,swap,improve
146,11,19533.3,7,15911.100000000004,move,improve
147,11,19823.600000000006,7,15911.100000000004,swap,acceptBad
148,11,19285.9,7,15911.100000000004,2opt,improve
149,11,19285.9,7,15911.100000000004,move,improve
150,11,19456.2,7,15911.100000000004,swap,acceptBad
151,11,19414.7,7,15911.100000000004,swap,improve
152,11,19199.000000000004,7,15911.100000000004,move,improve
