i,vehi,obj,vehiBest,objBest,loFunc,note
1,5,892.6799999999998,5,892.6799999999998,move,newBest
2,6,2239.2999999999993,5,892.6799999999998,2opt,acceptBad
3,6,2321.0599999999995,5,892.6799999999998,swap,acceptBad
4,6,1841.3399999999992,5,892.6799999999998,swap,improve
5,6,1794.0199999999993,5,892.6799999999998,move,improve
6,6,1780.2899999999993,5,892.6799999999998,swap,improve
7,6,1895.8599999999992,5,892.6799999999998,swap,acceptBad
8,6,1859.5099999999995,5,892.6799999999998,swap,improve
9,6,2064.3799999999997,5,892.6799999999998,swap,acceptBad
10,7,6278.21,5,892.6799999999998,2opt,acceptBad
11,7,6147.43,5,892.6799999999998,2opt,improve
12,7,5191.79,5,892.6799999999998,move,improve
13,7,5194.54,5,892.6799999999998,swap,acceptBad
14,7,3643.969999999998,5,892.6799999999998,move,improve
15,7,3714.229999999999,5,892.6799999999998,2opt,acceptBad
16,7,3683.2999999999993,5,892.6799999999998,2opt,improve
17,7,3677.109999999999,5,892.6799999999998,2opt,improve
18,7,3678.6499999999987,5,892.6799999999998,2opt,acceptBad
19,7,3628.7399999999993,5,892.6799999999998,move,improve
20,7,3453.869999999999,5,892.6799999999998,move,improve
21,7,3452.159999999999,5,892.6799999999998,swap,improve
22,7,3452.159999999999,5,892.6799999999998,move,improve
23,7,3478.149999999999,5,892.6799999999998,2opt,acceptBad
24,7,3248.9099999999985,5,892.6799999999998,2opt,improve
25,7,3522.94,5,892.6799999999998,2opt,acceptBad
26,7,3147.850000000001,5,892.6799999999998,move,improve
27,7,3147.850000000001,5,892.6799999999998,move,improve
28,7,3147.850000000001,5,892.6799999999998,move,improve
29,7,2882.02,5,892.6799999999998,move,improve
30,8,3263.5599999999995,5,892.6799999999998,2opt,acceptBad
31,8,3261.1899999999996,5,892.6799999999998,swap,improve
32,8,3258.4499999999994,5,892.6799999999998,move,improve
33,8,3238.5399999999995,5,892.6799999999998,swap,improve
34,8,3159.0600000000004,5,892.6799999999998,swap,improve
35,8,3159.0600000000004,5,892.6799999999998,2opt,improve
36,8,3132.8099999999995,5,892.6799999999998,swap,improve
37,8,3132.8099999999995,5,892.6799999999998,move,improve
38,8,3130.03,5,892.6799999999998,swap,improve
39,8,3130.03,5,892.6799999999998,move,improve
40,8,3132.0,5,892.6799999999998,swap,acceptBad
41,8,3130.97,5,892.6799999999998,move,improve
42,8,3194.0899999999992,5,892.6799999999998,swap,acceptBad
43,8,3194.0899999999992,5,892.6799999999998,move,improve
44,8,3169.9599999999996,5,892.6799999999998,swap,improve
45,8,3169.9599999999996,5,892.6799999999998,2opt,improve
46,8,3174.6999999999994,5,892.6799999999998,swap,acceptBad
47,8,3129.0599999999995,5,892.6799999999998,move,improve
48,8,3120.2699999999986,5,892.6799999999998,swap,improve
49,8,3188.959999999999,5,892.6799999999998,move,acceptBad
50,8,3181.629999999999,5,892.6799999999998,move,improve
51,9,5565.87,5,892.6799999999998,2opt,acceptBad
52,9,5563.52,5,892.6799999999998,swap,improve
53,9,5935.789999999999,5,892.6799999999998,swap,acceptBad
54,9,5977.339999999999,5,892.6799999999998,swap,acceptBad
55,9,5977.339999999999,5,892.6799999999998,move,improve
56,9,5982.299999999998,5,892.6799999999998,swap,acceptBad
57,9,6046.719999999999,5,892.6799999999998,swap,acceptBad
58,9,5982.299999999998,5,892.6799999999998,swap,improve
59,10,7903.359999999999,5,892.6799999999998,2opt,acceptBad
60,10,7842.329999999999,5,892.6799999999998,move,improve
61,10,7922.079999999999,5,892.6799999999998,2opt,acceptBad
62,10,8512.719999999998,5,892.6799999999998,2opt,acceptBad
63,10,8512.719999999998,5,892.6799999999998,2opt,improve
64,10,8511.339999999998,5,892.6799999999998,move,improve
65,10,8508.119999999999,5,892.6799999999998,move,improve
66,10,7989.410000000001,5,892.6799999999998,move,improve
67,10,7989.410000000001,5,892.6799999999998,2opt,improve
68,10,8443.569999999998,5,892.6799999999998,swap,acceptBad
69,10,8242.01,5,892.6799999999998,move,improve
70,10,8039.729999999999,5,892.6799999999998,move,improve
71,10,8039.729999999999,5,892.6799999999998,2opt,improve
72,10,8039.729999999999,5,892.6799999999998,2opt,improve
73,10,6406.459999999997,5,892.6799999999998,move,improve
74,10,6401.089999999999,5,892.6799999999998,move,improve
75,10,6233.72,5,892.6799999999998,move,improve
76,10,6233.72,5,892.6799999999998,move,improve
77,10,6240.570000000001,5,892.6799999999998,2opt,acceptBad
78,10,6823.539999999999,5,892.6799999999998,swap,acceptBad
79,10,7015.519999999997,5,892.6799999999998,swap,acceptBad
80,10,7010.029999999996,5,892.6799999999998,move,improve
81,10,7010.029999999996,5,892.6799999999998,move,improve
82,10,7011.559999999997,5,892.6799999999998,swap,acceptBad
83,10,7033.019999999998,5,892.6799999999998,2opt,acceptBad
84,10,7029.519999999998,5,892.6799999999998,move,improve
85,10,6141.030000000002,5,892.6799999999998,swap,improve
86,10,9727.44,5,892.6799999999998,swap,acceptBad
87,10,9843.639999999998,5,892.6799999999998,2opt,acceptBad
88,10,8420.92,5,892.6799999999998,move,improve
89,10,8421.14,5,892.6799999999998,swap,acceptBad
90,10,8423.3,5,892.6799999999998,2opt,acceptBad
91,10,8330.859999999999,5,892.6799999999998,2opt,improve
92,10,7590.109999999999,5,892.6799999999998,swap,improve
93,10,7589.78,5,892.6799999999998,2opt,improve
94,10,7238.7,5,892.6799999999998,swap,improve
95,10,6527.669999999999,5,892.6799999999998,move,improve
96,10,6527.790000000001,5,892.6799999999998,2opt,acceptBad
97,10,6526.109999999998,5,892.6799999999998,2opt,improve
98,10,6525.61,5,892.6799999999998,2opt,improve
99,10,7307.079999999998,5,892.6799999999998,swap,acceptBad
100,10,7306.989999999998,5,892.6799999999998,move,improve
101,10,7307.029999999998,5,892.6799999999998,swap,acceptBad
102,10,6976.709999999998,5,892.6799999999998,move,improve
103,10,6590.769999999997,5,892.6799999999998,2opt,improve
104,10,6594.179999999998,5,892.6799999999998,swap,acceptBad
105,10,6599.549999999997,5,892.6799999999998,swap,acceptBad
106,10,5578.2300000000005,5,892.6799999999998,2opt,improve
107,10,5578.95,5,892.6799999999998,2opt,acceptBad
108,10,5577.86,5,892.6799999999998,2opt,improve
109,10,5576.929999999999,5,892.6799999999998,swap,improve
110,10,5574.929999999999,5,892.6799999999998,swap,improve
111,10,5421.05,5,892.6799999999998,2opt,improve
112,10,5403.6900000000005,5,892.6799999999998,move,improve
113,10,5290.389999999999,5,892.6799999999998,2opt,improve
114,10,5291.089999999999,5,892.6799999999998,2opt,acceptBad
115,10,5291.089999999999,5,892.6799999999998,move,improve
116,10,5291.5199999999995,5,892.6799999999998,2opt,acceptBad
117,10,5609.090000000002,5,892.6799999999998,2opt,acceptBad
118,10,5615.080000000003,5,892.6799999999998,swap,acceptBad
119,10,5618.940000000001,5,892.6799999999998,2opt,acceptBad
120,11,12721.160000000002,5,892.6799999999998,2opt,acceptBad
121,11,11710.770000000002,5,892.6799999999998,2opt,improve
122,11,11177.010000000002,5,892.6799999999998,swap,improve
123,11,7179.070000000002,5,892.6799999999998,move,improve
124,11,7261.990000000001,5,892.6799999999998,swap,acceptBad
125,11,7259.43,5,892.6799999999998,swap,improve
126,11,7962.7800000000025,5,892.6799999999998,2opt,acceptBad
127,11,6961.600000000006,5,892.6799999999998,move,improve
128,11,7793.830000000004,5,892.6799999999998,swap,acceptBad
129,11,7792.500000000004,5,892.6799999999998,2opt,improve
130,11,7789.730000000003,5,892.6799999999998,move,improve
131,11,7790.030000000003,5,892.6799999999998,2opt,acceptBad
132,11,7790.030000000003,5,892.6799999999998,2opt,improve
133,11,7629.629999999999,5,892.6799999999998,2opt,improve
134,11,6841.68,5,892.6799999999998,move,improve
135,11,6617.14,5,892.6799999999998,move,improve
136,11,6617.09,5,892.6799999999998,swap,improve
137,11,6619.479999999999,5,892.6799999999998,2opt,acceptBad
138,11,6619.479999999999,5,892.6799999999998,move,improve
139,11,6619.479999999999,5,892.6799999999998,move,improve
140,11,6618.119999999999,5,892.6799999999998,swap,improve
141,11,6618.119999999999,5,892.6799999999998,2opt,improve
142,11,6618.119999999999,5,892.6799999999998,move,improve
143,11,6014.270000000002,5,892.6799999999998,move,improve
144,11,6013.63,5,892.6799999999998,2opt,improve
145,11,6011.25,5,892.6799999999998,move,improve
146,11,6011.85,5,892.6799999999998,swap,acceptBad
147,11,6015.02,5,892.6799999999998,swap,acceptBad
148,11,5919.38,5,892.6799999999998,swap,improve
149,11,5428.380000000001,5,892.6799999999998,move,improve
150,11,5428.040000000002,5,892.6799999999998,swap,improve
151,11,5428.040000000002,5,892.6799999999998,move,improve
152,11,5587.200000000003,5,892.6799999999998,swap,acceptBad
153,11,5584.460000000004,5,892.6799999999998,2opt,improve
154,11,5399.680000000002,5,892.6799999999998,move,improve
155,11,5401.719999999999,5,892.6799999999998,2opt,acceptBad
156,11,5401.719999999999,5,892.6799999999998,move,improve
157,11,5402.340000000001,5,892.6799999999998,2opt,acceptBad
158,11,5401.950000000001,5,892.6799999999998,swap,improve
159,11,5686.830000000003,5,892.6799999999998,swap,acceptBad
