i,vehi,obj,vehiBest,objBest,loFunc,note
1,13,7453.799999999999,12,7322.2,2opt,acceptBad
2,13,7394.999999999999,12,7322.2,move,improve
3,14,7505.0999999999985,12,7322.2,2opt,acceptBad
4,14,7505.0999999999985,12,7322.2,2opt,improve
5,14,7466.099999999999,12,7322.2,move,improve
6,14,7420.499999999999,12,7322.2,swap,improve
7,14,7415.799999999998,12,7322.2,move,improve
8,14,7415.799999999998,12,7322.2,2opt,improve
9,14,7415.799999999997,12,7322.2,move,improve
10,14,7420.5999999999985,12,7322.2,swap,acceptBad
11,15,7490.499999999997,12,7322.2,2opt,acceptBad
12,15,7490.499999999997,12,7322.2,swap,improve
13,15,7504.5999999999985,12,7322.2,swap,acceptBad
14,15,7476.399999999997,12,7322.2,move,improve
15,15,7476.399999999997,12,7322.2,swap,improve
16,15,7438.999999999996,12,7322.2,move,improve
17,15,7397.2999999999965,12,7322.2,move,improve
18,15,7397.2999999999965,12,7322.2,move,improve
19,15,7420.699999999999,12,7322.2,2opt,acceptBad
20,15,7420.699999999999,12,7322.2,move,improve
21,15,7420.7,12,7322.2,2opt,acceptBad
22,15,7420.7,12,7322.2,move,improve
23,15,7470.2,12,7322.2,swap,acceptBad
24,15,7470.2,12,7322.2,move,improve
25,15,7499.499999999999,12,7322.2,swap,acceptBad
26,15,7481.599999999999,12,7322.2,swap,improve
27,15,7485.2,12,7322.2,swap,acceptBad
28,15,7486.0,12,7322.2,swap,acceptBad
29,15,7486.0,12,7322.2,move,improve
30,15,7461.700000000001,12,7322.2,move,improve
31,15,7518.700000000002,12,7322.2,2opt,acceptBad
32,15,7486.700000000002,12,7322.2,move,improve
33,15,7486.700000000002,12,7322.2,move,improve
34,15,7517.9000000000015,12,7322.2,swap,acceptBad
35,15,7522.100000000001,12,7322.2,swap,acceptBad
36,15,7522.100000000001,12,7322.2,swap,improve
37,15,7547.000000000001,12,7322.2,2opt,acceptBad
38,15,7594.600000000001,12,7322.2,swap,acceptBad
39,15,7594.600000000001,12,7322.2,2opt,improve
40,15,7641.099999999999,12,7322.2,2opt,acceptBad
41,15,7633.099999999999,12,7322.2,swap,improve
42,15,7623.799999999999,12,7322.2,move,improve
43,15,7623.799999999999,12,7322.2,move,improve
44,15,7662.499999999998,12,7322.2,swap,acceptBad
45,15,7651.699999999998,12,7322.2,swap,improve
46,15,7626.499999999999,12,7322.2,move,improve
47,15,7586.199999999999,12,7322.2,move,improve
48,15,7556.199999999999,12,7322.2,swap,improve
49,15,7512.5999999999985,12,7322.2,2opt,improve
50,15,7565.8,12,7322.2,2opt,acceptBad
51,15,7540.800000000001,12,7322.2,swap,improve
52,15,7540.800000000001,12,7322.2,2opt,improve
53,15,7528.5,12,7322.2,swap,improve
54,15,7501.8,12,7322.2,swap,improve
55,15,7550.199999999999,12,7322.2,2opt,acceptBad
56,16,7672.2,12,7322.2,2opt,acceptBad
57,16,7651.799999999999,12,7322.2,move,improve
58,16,7638.199999999999,12,7322.2,2opt,improve
59,16,7638.199999999999,12,7322.2,move,improve
60,16,7632.999999999999,12,7322.2,swap,improve
61,16,7649.200000000003,12,7322.2,2opt,acceptBad
62,16,7649.200000000003,12,7322.2,move,improve
63,16,7649.200000000003,12,7322.2,move,improve
64,17,7775.000000000003,12,7322.2,2opt,acceptBad
65,17,7763.000000000003,12,7322.2,2opt,improve
66,17,7717.300000000003,12,7322.2,move,improve
67,17,7675.900000000003,12,7322.2,move,improve
68,17,7675.900000000003,12,7322.2,move,improve
69,17,7675.900000000003,12,7322.2,move,improve
70,18,7759.000000000002,12,7322.2,2opt,acceptBad
71,18,7705.200000000003,12,7322.2,swap,improve
72,18,7704.600000000002,12,7322.2,move,improve
73,18,7716.599999999999,12,7322.2,2opt,acceptBad
74,18,7677.799999999999,12,7322.2,swap,improve
75,18,7698.4,12,7322.2,swap,acceptBad
76,18,7747.3,12,7322.2,swap,acceptBad
77,18,7724.400000000001,12,7322.2,swap,improve
78,18,7737.599999999999,12,7322.2,2opt,acceptBad
79,18,7748.2,12,7322.2,swap,acceptBad
80,18,7748.2,12,7322.2,move,improve
81,18,7731.6,12,7322.2,move,improve
82,18,7731.6,12,7322.2,move,improve
83,17,7628.8,12,7322.2,move,improve
84,17,7603.900000000001,12,7322.2,move,improve
85,17,7592.600000000001,12,7322.2,swap,improve
86,17,7572.700000000001,12,7322.2,2opt,improve
87,17,7514.7,12,7322.2,move,improve
88,17,7559.5,12,7322.2,2opt,acceptBad
89,17,7528.1,12,7322.2,move,improve
90,17,7534.900000000001,12,7322.2,2opt,acceptBad
91,17,7567.100000000001,12,7322.2,swap,acceptBad
92,17,7567.100000000001,12,7322.2,move,improve
93,17,7559.600000000002,12,7322.2,2opt,improve
94,17,7559.600000000002,12,7322.2,move,improve
