i,vehi,obj,vehiBest,objBest,loFunc,note
1,5,553.1,5,489.30000000000007,swap,acceptBad
2,5,553.1,5,489.30000000000007,2opt,improve
3,5,553.1,5,489.30000000000007,move,improve
4,5,558.0000000000001,5,489.30000000000007,swap,acceptBad
5,5,557.3000000000001,5,489.30000000000007,swap,improve
6,5,565.9000000000002,5,489.30000000000007,swap,acceptBad
7,5,567.6000000000003,5,489.30000000000007,2opt,acceptBad
8,5,567.6000000000003,5,489.30000000000007,move,improve
9,6,645.0000000000001,5,489.30000000000007,2opt,acceptBad
10,6,645.0000000000001,5,489.30000000000007,move,improve
11,6,648.8000000000002,5,489.30000000000007,swap,acceptBad
12,6,656.5000000000001,5,489.30000000000007,2opt,acceptBad
13,6,658.5000000000002,5,489.30000000000007,2opt,acceptBad
14,6,658.5000000000002,5,489.30000000000007,move,improve
15,6,658.5000000000002,5,489.30000000000007,move,improve
16,6,651.7000000000003,5,489.30000000000007,swap,improve
17,6,668.0000000000002,5,489.30000000000007,swap,acceptBad
18,6,668.0000000000002,5,489.30000000000007,move,improve
19,6,724.7000000000002,5,489.30000000000007,swap,acceptBad
20,6,693.9000000000002,5,489.30000000000007,move,improve
21,6,697.2000000000002,5,489.30000000000007,swap,acceptBad
22,7,733.8000000000002,5,489.30000000000007,2opt,acceptBad
23,7,733.8000000000002,5,489.30000000000007,move,improve
24,7,733.8000000000002,5,489.30000000000007,move,improve
25,7,734.1000000000001,5,489.30000000000007,swap,acceptBad
26,7,734.1000000000001,5,489.30000000000007,2opt,improve
27,7,866.7,5,489.30000000000007,swap,acceptBad
28,8,938.3,5,489.30000000000007,2opt,acceptBad
29,8,969.0000000000002,5,489.30000000000007,2opt,acceptBad
30,8,970.5000000000002,5,489.30000000000007,swap,acceptBad
31,8,983.8000000000002,5,489.30000000000007,swap,acceptBad
32,8,989.4000000000001,5,489.30000000000007,2opt,acceptBad
33,8,986.1000000000001,5,489.30000000000007,2opt,improve
34,8,976.9000000000001,5,489.30000000000007,move,improve
35,8,976.9000000000001,5,489.30000000000007,2opt,improve
36,8,1012.6,5,489.30000000000007,2opt,acceptBad
37,8,1012.6,5,489.30000000000007,move,improve
38,8,1013.6,5,489.30000000000007,2opt,acceptBad
39,8,1018.8000000000001,5,489.30000000000007,2opt,acceptBad
40,9,1092.8,5,489.30000000000007,2opt,acceptBad
41,9,1122.7,5,489.30000000000007,swap,acceptBad
42,9,1113.3999999999999,5,489.30000000000007,move,improve
43,9,1113.3999999999999,5,489.30000000000007,move,improve
44,9,1113.3999999999999,5,489.30000000000007,move,improve
45,10,1182.1999999999998,5,489.30000000000007,2opt,acceptBad
46,10,1158.7999999999997,5,489.30000000000007,move,improve
47,10,1158.7999999999997,5,489.30000000000007,2opt,improve
48,10,1158.7999999999997,5,489.30000000000007,2opt,improve
49,10,1158.7999999999997,5,489.30000000000007,move,improve
50,10,1168.0999999999997,5,489.30000000000007,2opt,acceptBad
51,10,1144.1999999999996,5,489.30000000000007,move,improve
52,11,1186.7999999999995,5,489.30000000000007,2opt,acceptBad
53,11,1230.5999999999997,5,489.30000000000007,2opt,acceptBad
54,11,1224.3999999999999,5,489.30000000000007,swap,improve
55,11,1185.0999999999997,5,489.30000000000007,swap,improve
56,11,1176.1999999999996,5,489.30000000000007,move,improve
57,11,1166.9999999999998,5,489.30000000000007,move,improve
58,11,1230.6999999999996,5,489.30000000000007,swap,acceptBad
59,11,1229.2999999999995,5,489.30000000000007,move,improve
60,11,1224.3999999999996,5,489.30000000000007,move,improve
61,11,1224.3999999999996,5,489.30000000000007,move,improve
62,11,1308.2999999999997,5,489.30000000000007,swap,acceptBad
63,11,1307.6999999999998,5,489.30000000000007,move,improve
64,11,1241.4999999999998,5,489.30000000000007,move,improve
65,11,1260.5999999999997,5,489.30000000000007,swap,acceptBad
66,11,1333.4999999999995,5,489.30000000000007,swap,acceptBad
67,11,1348.7,5,489.30000000000007,2opt,acceptBad
68,11,1381.0,5,489.30000000000007,swap,acceptBad
69,11,1359.4,5,489.30000000000007,move,improve
70,12,1291.7,5,489.30000000000007,2opt,improve
71,12,1267.0999999999997,5,489.30000000000007,2opt,improve
72,12,1284.6,5,489.30000000000007,swap,acceptBad
73,13,1328.1,5,489.30000000000007,2opt,acceptBad
74,13,1316.6999999999996,5,489.30000000000007,move,improve
75,13,1316.6999999999996,5,489.30000000000007,move,improve
76,13,1313.3999999999996,5,489.30000000000007,move,improve
77,13,1315.4999999999998,5,489.30000000000007,2opt,acceptBad
78,14,1338.2999999999995,5,489.30000000000007,2opt,acceptBad
79,14,1337.3999999999994,5,489.30000000000007,swap,improve
80,14,1342.8999999999999,5,489.30000000000007,2opt,acceptBad
81,14,1372.6000000000001,5,489.30000000000007,swap,acceptBad
82,14,1374.3999999999999,5,489.30000000000007,2opt,acceptBad
83,15,1422.3999999999996,5,489.30000000000007,2opt,acceptBad
84,15,1461.0999999999997,5,489.30000000000007,swap,acceptBad
85,15,1454.1999999999998,5,489.30000000000007,2opt,improve
86,15,1461.1999999999998,5,489.30000000000007,swap,acceptBad
87,15,1453.2999999999997,5,489.30000000000007,2opt,improve
88,15,1454.7999999999997,5,489.30000000000007,swap,acceptBad
89,15,1519.6999999999996,5,489.30000000000007,2opt,acceptBad
90,15,1454.7999999999997,5,489.30000000000007,2opt,improve
91,14,1422.6,5,489.30000000000007,2opt,improve
92,14,1365.2,5,489.30000000000007,move,improve
93,14,1337.2,5,489.30000000000007,swap,improve
94,14,1307.4,5,489.30000000000007,2opt,improve
95,14,1307.6000000000001,5,489.30000000000007,swap,acceptBad
96,13,1283.0000000000002,5,489.30000000000007,2opt,improve
97,13,1260.0000000000002,5,489.30000000000007,move,improve
98,13,1261.1000000000001,5,489.30000000000007,2opt,acceptBad
99,13,1253.7000000000003,5,489.30000000000007,swap,improve
100,14,1260.2000000000005,5,489.30000000000007,2opt,acceptBad
101,14,1303.0999999999997,5,489.30000000000007,2opt,acceptBad
102,14,1271.6999999999998,5,489.30000000000007,move,improve
103,14,1236.5999999999997,5,489.30000000000007,move,improve
104,14,1226.6999999999996,5,489.30000000000007,2opt,improve
105,14,1275.3999999999999,5,489.30000000000007,swap,acceptBad
106,14,1268.5999999999997,5,489.30000000000007,move,improve
107,14,1336.9999999999998,5,489.30000000000007,swap,acceptBad
108,14,1370.1999999999998,5,489.30000000000007,swap,acceptBad
109,14,1411.1999999999998,5,489.30000000000007,swap,acceptBad
110,14,1405.1,5,489.30000000000007,2opt,improve
111,14,1405.1999999999996,5,489.30000000000007,2opt,acceptBad
112,14,1442.9999999999998,5,489.30000000000007,2opt,acceptBad
113,14,1442.8,5,489.30000000000007,move,improve
114,13,1366.3,5,489.30000000000007,move,improve
115,13,1400.2999999999997,5,489.30000000000007,2opt,acceptBad
116,13,1374.4999999999998,5,489.30000000000007,move,improve
117,13,1414.8,5,489.30000000000007,2opt,acceptBad
118,13,1433.6999999999996,5,489.30000000000007,2opt,acceptBad
119,13,1440.1999999999996,5,489.30000000000007,swap,acceptBad
120,13,1436.0999999999997,5,489.30000000000007,swap,improve
121,13,1434.7999999999995,5,489.30000000000007,move,improve
122,13,1441.9999999999995,5,489.30000000000007,swap,acceptBad
123,13,1449.5999999999995,5,489.30000000000007,2opt,acceptBad
124,13,1451.7999999999995,5,489.30000000000007,2opt,acceptBad
125,13,1482.3999999999996,5,489.30000000000007,swap,acceptBad
126,13,1508.7999999999997,5,489.30000000000007,swap,acceptBad
127,13,1510.0999999999997,5,489.30000000000007,swap,acceptBad
128,13,1466.0999999999997,5,489.30000000000007,move,improve
129,13,1464.7999999999997,5,489.30000000000007,move,improve
130,13,1464.1,5,489.30000000000007,move,improve
131,13,1519.2999999999997,5,489.30000000000007,swap,acceptBad
132,13,1507.2999999999995,5,489.30000000000007,2opt,improve
133,13,1491.0999999999997,5,489.30000000000007,move,improve
134,13,1489.3999999999996,5,489.30000000000007,swap,improve
135,13,1503.4999999999993,5,489.30000000000007,swap,acceptBad
