i,vehi,obj,vehiBest,objBest,loFunc,note
1,17,1563.3999999999992,17,1486.6,2opt,acceptBad
2,17,1563.3999999999992,17,1486.6,move,improve
3,17,1563.3999999999992,17,1486.6,move,improve
4,17,1563.3999999999992,17,1486.6,move,improve
5,17,1563.3999999999992,17,1486.6,move,improve
6,17,2090.5999999999985,17,1486.6,swap,acceptBad
7,17,1678.999999999999,17,1486.6,move,improve
8,17,1678.999999999999,17,1486.6,move,improve
9,17,1547.7999999999997,17,1486.6,move,improve
10,17,1547.7999999999997,17,1486.6,move,improve
11,17,1547.7999999999997,17,1486.6,swap,improve
12,17,1547.7999999999997,17,1486.6,move,improve
13,17,1555.2,17,1486.6,swap,acceptBad
14,18,2978.199999999999,17,1486.6,2opt,acceptBad
15,18,2963.0999999999995,17,1486.6,move,improve
16,18,2963.0999999999995,17,1486.6,move,improve
17,18,2893.3999999999996,17,1486.6,swap,improve
18,19,4421.799999999998,17,1486.6,2opt,acceptBad
19,19,4215.199999999998,17,1486.6,swap,improve
20,19,4283.6,17,1486.6,2opt,acceptBad
21,19,4011.8,17,1486.6,move,improve
22,19,3963.2000000000007,17,1486.6,swap,improve
23,19,3939.0000000000014,17,1486.6,swap,improve
24,20,5727.799999999998,17,1486.6,2opt,acceptBad
25,20,4797.900000000001,17,1486.6,move,improve
26,20,4797.900000000001,17,1486.6,2opt,improve
27,20,4797.900000000001,17,1486.6,move,improve
28,21,5779.6,17,1486.6,2opt,acceptBad
29,21,5915.999999999998,17,1486.6,2opt,acceptBad
30,21,5493.599999999999,17,1486.6,swap,improve
31,21,4688.999999999999,17,1486.6,move,improve
32,21,4386.6,17,1486.6,2opt,improve
33,22,5224.299999999998,17,1486.6,2opt,acceptBad
34,22,5184.299999999999,17,1486.6,swap,improve
35,22,5005.100000000001,17,1486.6,move,improve
36,22,4952.4000000000015,17,1486.6,swap,improve
37,22,4990.4,17,1486.6,swap,acceptBad
38,22,4979.599999999999,17,1486.6,move,improve
39,22,4922.999999999999,17,1486.6,move,improve
40,23,6021.599999999999,17,1486.6,2opt,acceptBad
41,23,6021.599999999999,17,1486.6,move,improve
42,23,6167.800000000002,17,1486.6,2opt,acceptBad
43,23,5864.200000000002,17,1486.6,move,improve
44,23,5864.200000000002,17,1486.6,move,improve
45,23,5864.200000000002,17,1486.6,swap,improve
46,23,5477.4,17,1486.6,2opt,improve
47,24,7904.600000000001,17,1486.6,2opt,acceptBad
48,24,7893.599999999999,17,1486.6,swap,improve
49,24,7893.599999999999,17,1486.6,move,improve
50,24,7618.699999999999,17,1486.6,swap,improve
51,24,7979.200000000002,17,1486.6,swap,acceptBad
52,25,8544.800000000001,17,1486.6,2opt,acceptBad
53,25,8834.400000000001,17,1486.6,2opt,acceptBad
54,25,8307.800000000003,17,1486.6,move,improve
55,25,8021.600000000001,17,1486.6,swap,improve
56,25,8585.6,17,1486.6,2opt,acceptBad
57,25,7154.000000000001,17,1486.6,move,improve
58,25,6840.400000000001,17,1486.6,move,improve
59,25,6131.599999999998,17,1486.6,move,improve
60,25,6131.599999999998,17,1486.6,2opt,improve
61,25,6147.400000000001,17,1486.6,swap,acceptBad
62,25,6210.000000000001,17,1486.6,swap,acceptBad
63,25,5567.8,17,1486.6,move,improve
64,26,7937.800000000002,17,1486.6,2opt,acceptBad
65,26,6646.200000000003,17,1486.6,move,improve
66,26,6349.199999999998,17,1486.6,swap,improve
67,26,6489.9,17,1486.6,2opt,acceptBad
68,26,6461.999999999997,17,1486.6,swap,improve
69,26,5667.499999999996,17,1486.6,move,improve
70,26,5288.099999999998,17,1486.6,move,improve
71,27,6013.599999999998,17,1486.6,2opt,acceptBad
72,27,6251.399999999998,17,1486.6,swap,acceptBad
73,27,6251.399999999998,17,1486.6,2opt,improve
74,27,6100.399999999999,17,1486.6,swap,improve
75,27,6068.599999999993,17,1486.6,2opt,improve
76,27,6068.599999999993,17,1486.6,move,improve
77,27,6050.599999999993,17,1486.6,move,improve
78,27,6713.599999999999,17,1486.6,2opt,acceptBad
79,27,6632.799999999999,17,1486.6,swap,improve
80,27,6668.800000000004,17,1486.6,swap,acceptBad
81,27,6668.800000000004,17,1486.6,move,improve
82,27,7130.200000000002,17,1486.6,swap,acceptBad
83,27,7037.000000000002,17,1486.6,move,improve
84,27,7032.800000000003,17,1486.6,move,improve
85,27,7032.800000000003,17,1486.6,move,improve
86,27,6701.199999999997,17,1486.6,swap,improve
87,27,6751.5999999999985,17,1486.6,2opt,acceptBad
88,27,5951.999999999999,17,1486.6,swap,improve
89,27,5951.999999999999,17,1486.6,swap,improve
90,27,5809.800000000001,17,1486.6,move,improve
91,27,5807.000000000002,17,1486.6,move,improve
92,27,8817.0,17,1486.6,2opt,acceptBad
93,27,6255.800000000001,17,1486.6,move,improve
94,27,6255.799999999998,17,1486.6,2opt,improve
95,27,6255.799999999998,17,1486.6,2opt,improve
96,27,6837.200000000002,17,1486.6,swap,acceptBad
97,28,9142.3,17,1486.6,2opt,acceptBad
98,28,9142.3,17,1486.6,move,improve
99,28,9439.3,17,1486.6,2opt,acceptBad
100,28,9310.699999999999,17,1486.6,move,improve
101,28,9894.400000000005,17,1486.6,2opt,acceptBad
102,28,9831.400000000005,17,1486.6,swap,improve
103,28,9734.800000000003,17,1486.6,swap,improve
104,28,9857.600000000002,17,1486.6,swap,acceptBad
105,28,10387.099999999997,17,1486.6,2opt,acceptBad
106,28,10513.7,17,1486.6,swap,acceptBad
107,28,10359.5,17,1486.6,2opt,improve
108,28,9886.900000000001,17,1486.6,2opt,improve
109,28,9475.000000000002,17,1486.6,swap,improve
110,28,8752.600000000004,17,1486.6,swap,improve
111,28,6816.5,17,1486.6,move,improve
112,28,7054.400000000002,17,1486.6,swap,acceptBad
113,28,7061.4000000000015,17,1486.6,swap,acceptBad
114,28,6754.199999999996,17,1486.6,2opt,improve
115,29,7957.199999999998,17,1486.6,2opt,acceptBad
116,29,8104.799999999999,17,1486.6,2opt,acceptBad
117,29,7332.000000000003,17,1486.6,move,improve
118,29,7775.6,17,1486.6,swap,acceptBad
119,29,7697.399999999997,17,1486.6,move,improve
120,29,8065.400000000001,17,1486.6,swap,acceptBad
121,29,8065.400000000001,17,1486.6,move,improve
122,29,8065.400000000001,17,1486.6,swap,improve
123,29,8236.400000000001,17,1486.6,2opt,acceptBad
124,29,8162.999999999996,17,1486.6,swap,improve
125,29,8129.599999999999,17,1486.6,move,improve
126,29,8143.999999999999,17,1486.6,swap,acceptBad
127,29,8143.999999999999,17,1486.6,move,improve
128,29,7986.999999999998,17,1486.6,move,improve
129,29,7986.999999999998,17,1486.6,2opt,improve
130,29,7986.999999999998,17,1486.6,move,improve
131,29,7971.399999999998,17,1486.6,2opt,improve
132,30,9968.599999999999,17,1486.6,2opt,acceptBad
133,30,11353.200000000003,17,1486.6,2opt,acceptBad
134,30,12032.800000000007,17,1486.6,swap,acceptBad
135,30,14143.000000000002,17,1486.6,2opt,acceptBad
136,30,14192.500000000002,17,1486.6,2opt,acceptBad
137,30,14192.500000000004,17,1486.6,2opt,acceptBad
138,30,14192.500000000004,17,1486.6,2opt,improve
139,30,14192.500000000004,17,1486.6,move,improve
140,30,14192.500000000004,17,1486.6,move,improve
141,30,14193.2,17,1486.6,swap,acceptBad
142,30,13478.400000000001,17,1486.6,move,improve
143,30,13461.800000000003,17,1486.6,2opt,improve
144,30,13461.800000000003,17,1486.6,move,improve
145,30,14214.000000000002,17,1486.6,swap,acceptBad
146,30,14213.699999999999,17,1486.6,2opt,improve
147,30,14454.700000000004,17,1486.6,swap,acceptBad
148,30,14539.600000000004,17,1486.6,swap,acceptBad
149,30,17961.400000000005,17,1486.6,swap,acceptBad
150,30,17989.0,17,1486.6,2opt,acceptBad
151,30,18221.90000000001,17,1486.6,swap,acceptBad
152,30,17665.200000000008,17,1486.6,2opt,improve
153,30,14216.599999999999,17,1486.6,swap,improve
154,30,13705.599999999993,17,1486.6,2opt,improve
155,30,13737.400000000003,17,1486.6,swap,acceptBad
156,31,16669.800000000007,17,1486.6,2opt,acceptBad
157,31,16669.80000000001,17,1486.6,2opt,acceptBad
158,31,16547.600000000024,17,1486.6,swap,improve
159,31,16604.20000000002,17,1486.6,swap,acceptBad
160,31,14253.600000000013,17,1486.6,move,improve
161,31,13221.000000000013,17,1486.6,swap,improve
162,31,12443.200000000008,17,1486.6,move,improve
163,31,14474.800000000012,17,1486.6,swap,acceptBad
164,31,12031.400000000012,17,1486.6,move,improve
165,31,12365.400000000009,17,1486.6,2opt,acceptBad
166,31,13277.80000000001,17,1486.6,swap,acceptBad
167,31,12843.800000000008,17,1486.6,move,improve
168,31,12843.800000000008,17,1486.6,swap,improve
169,31,12843.800000000008,17,1486.6,2opt,improve
170,31,12852.400000000012,17,1486.6,swap,acceptBad
171,31,14472.400000000012,17,1486.6,2opt,acceptBad
172,31,13251.800000000001,17,1486.6,move,improve
173,31,12975.800000000012,17,1486.6,2opt,improve
174,31,12429.400000000014,17,1486.6,2opt,improve
175,31,12339.400000000012,17,1486.6,move,improve
176,31,11970.600000000013,17,1486.6,move,improve
