i,vehi,obj,vehiBest,objBest,loFunc,note
1,6,678.0000000000001,6,678.0000000000001,2opt,improve
2,6,678.0000000000001,6,678.0000000000001,move,improve
3,6,715.8000000000002,6,678.0000000000001,swap,acceptBad
4,6,743.0,6,678.0000000000001,swap,acceptBad
5,6,743.0,6,678.0000000000001,move,improve
6,6,743.0,6,678.0000000000001,2opt,improve
7,6,715.8000000000002,6,678.0000000000001,swap,improve
8,6,708.4000000000002,6,678.0000000000001,2opt,improve
9,6,708.4000000000002,6,678.0000000000001,swap,improve
10,6,710.8000000000001,6,678.0000000000001,swap,acceptBad
11,6,724.2000000000002,6,678.0000000000001,swap,acceptBad
12,6,709.2000000000003,6,678.0000000000001,2opt,improve
13,6,687.4000000000002,6,678.0000000000001,move,improve
14,6,674.0000000000001,6,674.0000000000001,swap,newBest
15,6,678.2000000000002,6,674.0000000000001,swap,acceptBad
16,6,678.2000000000002,6,674.0000000000001,move,improve
17,6,673.9000000000002,6,673.9000000000002,move,newBest
18,6,673.9000000000002,6,673.9000000000002,move,improve
19,6,673.8000000000002,6,673.8000000000002,move,newBest
20,6,673.8000000000002,6,673.8000000000002,2opt,improve
21,6,676.9000000000001,6,673.8000000000002,2opt,acceptBad
22,6,653.3,6,653.3,swap,newBest
23,6,653.3,6,653.3,move,improve
24,6,627.4,6,627.4,move,newBest
25,6,627.4,6,627.4,2opt,improve
26,6,621.0,6,621.0,move,newBest
27,6,631.1,6,621.0,swap,acceptBad
28,6,610.9,6,610.9,move,newBest
29,6,595.0000000000001,6,595.0000000000001,2opt,newBest
30,6,595.0000000000001,6,595.0000000000001,2opt,improve
31,6,618.7,6,595.0000000000001,swap,acceptBad
32,6,623.4000000000001,6,595.0000000000001,swap,acceptBad
33,6,656.6000000000001,6,595.0000000000001,swap,acceptBad
34,6,671.8000000000002,6,595.0000000000001,swap,acceptBad
35,6,694.9,6,595.0000000000001,2opt,acceptBad
36,6,694.8,6,595.0000000000001,move,improve
37,6,694.8,6,595.0000000000001,move,improve
38,6,682.2,6,595.0000000000001,move,improve
39,7,731.1,6,595.0000000000001,2opt,acceptBad
40,7,731.1,6,595.0000000000001,move,improve
41,7,731.1,6,595.0000000000001,move,improve
42,8,770.3000000000001,6,595.0000000000001,2opt,acceptBad
43,9,806.1,6,595.0000000000001,2opt,acceptBad
44,9,813.7,6,595.0000000000001,swap,acceptBad
45,9,796.1000000000001,6,595.0000000000001,2opt,improve
46,9,803.2000000000002,6,595.0000000000001,swap,acceptBad
47,9,802.7000000000002,6,595.0000000000001,move,improve
48,9,782.7,6,595.0000000000001,2opt,improve
49,9,780.3000000000001,6,595.0000000000001,swap,improve
50,9,826.7000000000002,6,595.0000000000001,2opt,acceptBad
51,9,840.3,6,595.0000000000001,swap,acceptBad
52,9,850.6999999999999,6,595.0000000000001,swap,acceptBad
53,8,800.6999999999999,6,595.0000000000001,2opt,improve
54,9,811.8000000000001,6,595.0000000000001,2opt,acceptBad
55,9,786.4000000000001,6,595.0000000000001,2opt,improve
56,9,825.6000000000001,6,595.0000000000001,swap,acceptBad
57,9,789.3000000000001,6,595.0000000000001,move,improve
58,9,806.3000000000001,6,595.0000000000001,swap,acceptBad
59,9,787.8000000000001,6,595.0000000000001,swap,improve
60,9,808.6000000000001,6,595.0000000000001,2opt,acceptBad
61,9,795.6000000000001,6,595.0000000000001,swap,improve
62,9,773.1,6,595.0000000000001,swap,improve
63,9,743.3,6,595.0000000000001,2opt,improve
64,9,768.8,6,595.0000000000001,2opt,acceptBad
65,9,768.8,6,595.0000000000001,move,improve
66,9,790.8,6,595.0000000000001,swap,acceptBad
67,9,785.6999999999999,6,595.0000000000001,2opt,improve
68,10,822.8999999999999,6,595.0000000000001,2opt,acceptBad
69,10,815.8,6,595.0000000000001,move,improve
70,10,815.8,6,595.0000000000001,2opt,improve
71,10,815.7999999999998,6,595.0000000000001,swap,improve
72,9,793.1999999999998,6,595.0000000000001,2opt,improve
73,9,763.0999999999999,6,595.0000000000001,swap,improve
74,9,790.8000000000001,6,595.0000000000001,2opt,acceptBad
75,9,782.7000000000002,6,595.0000000000001,move,improve
76,9,847.2,6,595.0000000000001,swap,acceptBad
77,9,847.2,6,595.0000000000001,move,improve
78,9,830.8000000000001,6,595.0000000000001,move,improve
79,9,813.8,6,595.0000000000001,swap,improve
80,9,815.8,6,595.0000000000001,2opt,acceptBad
81,9,799.8,6,595.0000000000001,2opt,improve
82,9,790.7,6,595.0000000000001,swap,improve
83,9,790.7,6,595.0000000000001,move,improve
84,10,853.0,6,595.0000000000001,2opt,acceptBad
85,10,865.3000000000001,6,595.0000000000001,swap,acceptBad
86,10,847.2,6,595.0000000000001,swap,improve
87,10,835.3,6,595.0000000000001,2opt,improve
88,9,772.9999999999999,6,595.0000000000001,move,improve
89,9,765.5999999999999,6,595.0000000000001,move,improve
90,10,802.7999999999998,6,595.0000000000001,2opt,acceptBad
91,10,846.4999999999999,6,595.0000000000001,2opt,acceptBad
92,10,843.4,6,595.0000000000001,swap,improve
93,10,862.6999999999998,6,595.0000000000001,2opt,acceptBad
94,10,862.6999999999998,6,595.0000000000001,2opt,improve
95,10,860.6999999999998,6,595.0000000000001,move,improve
96,10,860.4000000000001,6,595.0000000000001,2opt,improve
97,10,814.7000000000002,6,595.0000000000001,move,improve
98,10,820.2000000000002,6,595.0000000000001,swap,acceptBad
99,10,813.7000000000002,6,595.0000000000001,swap,improve
100,10,818.8000000000002,6,595.0000000000001,swap,acceptBad
101,10,813.7000000000002,6,595.0000000000001,move,improve
102,10,813.7000000000002,6,595.0000000000001,move,improve
103,10,813.7000000000002,6,595.0000000000001,move,improve
104,10,812.0000000000002,6,595.0000000000001,move,improve
105,10,812.0000000000002,6,595.0000000000001,move,improve
106,10,786.3000000000002,6,595.0000000000001,move,improve
107,11,842.4000000000001,6,595.0000000000001,2opt,acceptBad
108,11,842.4000000000001,6,595.0000000000001,move,improve
109,11,814.3000000000001,6,595.0000000000001,2opt,improve
110,11,814.3000000000001,6,595.0000000000001,move,improve
111,11,815.7,6,595.0000000000001,swap,acceptBad
112,11,802.8000000000001,6,595.0000000000001,move,improve
113,11,787.8000000000001,6,595.0000000000001,move,improve
114,11,786.2,6,595.0000000000001,move,improve
115,11,776.5999999999999,6,595.0000000000001,move,improve
116,11,791.4,6,595.0000000000001,2opt,acceptBad
117,11,802.2,6,595.0000000000001,2opt,acceptBad
118,11,785.4000000000001,6,595.0000000000001,move,improve
119,11,803.8000000000001,6,595.0000000000001,swap,acceptBad
120,11,809.0000000000001,6,595.0000000000001,2opt,acceptBad
