i,vehi,obj,vehiBest,objBest,loFunc,note
1,6,31433.89999999999,6,31433.89999999999,move,newBest
2,6,31433.89999999999,6,31433.89999999999,2opt,improve
3,6,31974.599999999988,6,31433.89999999999,swap,acceptBad
4,7,31795.299999999992,6,31433.89999999999,move,improve
5,7,31446.899999999994,6,31433.89999999999,move,improve
6,7,31611.69999999999,6,31433.89999999999,swap,acceptBad
7,7,31631.099999999995,6,31433.89999999999,swap,acceptBad
8,7,31664.399999999994,6,31433.89999999999,swap,acceptBad
9,7,32281.199999999993,6,31433.89999999999,swap,acceptBad
10,7,32281.199999999993,6,31433.89999999999,move,improve
11,7,32281.199999999993,6,31433.89999999999,swap,improve
12,7,32198.099999999995,6,31433.89999999999,swap,improve
13,7,32198.099999999995,6,31433.89999999999,2opt,improve
14,7,32198.099999999995,6,31433.89999999999,move,improve
15,7,32774.69999999999,6,31433.89999999999,2opt,acceptBad
16,7,32716.59999999999,6,31433.89999999999,move,improve
17,7,32701.799999999992,6,31433.89999999999,swap,improve
18,7,32426.29999999999,6,31433.89999999999,move,improve
19,8,32787.29999999999,6,31433.89999999999,2opt,acceptBad
20,9,33367.499999999985,6,31433.89999999999,2opt,acceptBad
21,9,33367.499999999985,6,31433.89999999999,swap,improve
22,10,34011.19999999999,6,31433.89999999999,2opt,acceptBad
23,10,33911.09999999999,6,31433.89999999999,move,improve
24,10,33721.59999999999,6,31433.89999999999,2opt,improve
25,10,33608.29999999999,6,31433.89999999999,move,improve
26,10,33545.6,6,31433.89999999999,swap,improve
27,10,33474.0,6,31433.89999999999,move,improve
28,10,33824.299999999996,6,31433.89999999999,2opt,acceptBad
29,10,33824.299999999996,6,31433.89999999999,2opt,improve
30,10,34110.6,6,31433.89999999999,swap,acceptBad
31,10,34110.6,6,31433.89999999999,move,improve
32,10,34110.6,6,31433.89999999999,swap,improve
33,10,34181.7,6,31433.89999999999,2opt,acceptBad
34,10,34239.1,6,31433.89999999999,swap,acceptBad
35,10,34189.2,6,31433.89999999999,move,improve
36,10,34189.200000000004,6,31433.89999999999,2opt,acceptBad
37,10,34189.200000000004,6,31433.89999999999,2opt,improve
38,10,34405.100000000006,6,31433.89999999999,swap,acceptBad
39,10,34255.50000000001,6,31433.89999999999,move,improve
40,10,34255.5,6,31433.89999999999,2opt,improve
41,10,33964.3,6,31433.89999999999,move,improve
42,10,34083.8,6,31433.89999999999,swap,acceptBad
43,10,34179.4,6,31433.89999999999,swap,acceptBad
