i,vehi,obj,vehiBest,objBest,loFunc,note
1,7,2214.6000000000004,6,2177.0000000000005,2opt,acceptBad
2,7,2214.6000000000004,6,2177.0000000000005,move,improve
3,7,2214.6000000000004,6,2177.0000000000005,move,improve
4,7,2214.6000000000004,6,2177.0000000000005,move,improve
5,7,2214.6000000000004,6,2177.0000000000005,move,improve
6,7,2204.0,6,2177.0000000000005,move,improve
7,7,2258.1,6,2177.0000000000005,2opt,acceptBad
8,7,2258.1,6,2177.0000000000005,2opt,improve
9,7,2356.999999999999,6,2177.0000000000005,2opt,acceptBad
10,7,2356.999999999999,6,2177.0000000000005,move,improve
11,7,2356.999999999999,6,2177.0000000000005,2opt,improve
12,7,2438.5,6,2177.0000000000005,2opt,acceptBad
13,7,2441.6,6,2177.0000000000005,swap,acceptBad
14,8,2471.0,6,2177.0000000000005,2opt,acceptBad
15,8,2584.199999999999,6,2177.0000000000005,swap,acceptBad
16,8,2566.9999999999995,6,2177.0000000000005,swap,improve
17,8,2566.9999999999995,6,2177.0000000000005,move,improve
18,8,2566.9999999999995,6,2177.0000000000005,move,improve
19,8,2564.8999999999996,6,2177.0000000000005,move,improve
20,8,2564.8999999999996,6,2177.0000000000005,2opt,improve
21,8,2580.7999999999993,6,2177.0000000000005,swap,acceptBad
22,9,2655.4,6,2177.0000000000005,2opt,acceptBad
23,9,2659.7999999999997,6,2177.0000000000005,swap,acceptBad
24,9,2664.9999999999995,6,2177.0000000000005,swap,acceptBad
25,9,2614.599999999999,6,2177.0000000000005,2opt,improve
26,9,2579.5999999999995,6,2177.0000000000005,2opt,improve
27,9,2592.6999999999985,6,2177.0000000000005,2opt,acceptBad
28,9,2592.3999999999987,6,2177.0000000000005,move,improve
29,9,2592.3999999999987,6,2177.0000000000005,move,improve
30,9,2592.3999999999987,6,2177.0000000000005,move,improve
31,9,2639.0999999999985,6,2177.0000000000005,swap,acceptBad
32,9,2639.0999999999985,6,2177.0000000000005,move,improve
33,9,2665.2999999999997,6,2177.0000000000005,2opt,acceptBad
34,10,2706.1,6,2177.0000000000005,2opt,acceptBad
35,10,2706.1,6,2177.0000000000005,move,improve
36,10,2778.0,6,2177.0000000000005,swap,acceptBad
37,11,2846.4999999999995,6,2177.0000000000005,2opt,acceptBad
38,11,2846.4999999999995,6,2177.0000000000005,2opt,improve
