i,date,start,finish,T,alpha,num_vehi,obj,iter,time
1,2023-10-26,6.50,7.54,25.653335577380123,0.99,32,35504.89999999997,20000,3825.344542906
2,2023-10-26,7.58,8.58,68.69019855440061,0.99,28,35649.79999999999,18847,3598.450416154
3,2023-10-26,9.3,10.4,47.35839460149705,0.99,29,35596.59999999998,20000,3615.052938181
4,2023-10-26,10.8,11.8,31.681428519600328,0.99,31,35563.99999999997,20000,3567.104932003
5,2023-10-26,11.12,12.15,43.262710281603646,0.99,31,35532.39999999999,20000,3751.130613476
6,2023-10-26,12.19,13.20,33.650660122528365,0.99,31,35532.399999999965,20000,3656.435123893
7,2023-10-26,13.23,14.19,129.38308794453164,0.99,29,35587.399999999994,15586,3315.717226008
8,2023-10-26,14.29,15.13,246.16429336057774,0.99,28,35584.999999999985,12241,2626.059050198
9,2023-10-26,15.33,16.33,45.492284894203614,0.99,27,35707.19999999998,20000,3608.909761138
10,2023-10-26,16.38,17.38,37.20845542211882,0.99,30,35592.199999999975,20000,3575.02020018
11,2023-10-27,15.43,16.47,34.333904828617854,0.99,32,35501.59999999998,20000,3852.211385673
12,2023-10-27,16.51,17.53,43.26271028160367,0.99,31,35540.99999999998,20000,3754.328157592
13,2023-10-27,17.57,18.59,39.52123201513283,0.99,30,35592.19999999998,20000,3715.627137266
14,2023-10-27,19.4,19.51,292.0295166894596,0.99,27,35633.599999999984,12792,2849.28195517
15,2023-10-27,20.10,21.10,47.83676222373433,0.99,27,35713.99999999998,20000,3652.72511807
16,2023-10-27,21.16,22.21,42.830083178787646,0.99,29,35610.89999999998,20000,3912.377226809
